K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1		NPOP1	NPOP2	RSANC	Nem	T2	T1	MUTRATE	GEOM	MIG21
7.6	5.7	6.65	1.3435	8.2	0.786895	0.687051	0.142302	0.143891	0.736973	0.0706003	0.74284	0.797677	0.8375	0.19087	0.162409	0.817588	0.0281593	0.841692	0.785177	0.600177	0.179927	0.192612	0.692677	0.130815	8.9	6.2	3.07137	2.89828	7.55	1.90919	9	0.0306331	1.1588		46158	96756	96.3599561	5.5155877	45306	83009	4.99929e-04	0.2273174	5.70051e-05
22.7	23.1	22.9	0.282843	37.1	0.973992	0.959615	0.00975968	0.0200103	0.966804	0.0101658	0.972066	0.173767	0.176095	0.10693	0.0838774	0.174931	0.00164584	0.261972	0.168656	0.16282	0.103699	0.0797051	0.165738	0.00412607	167.9	155.9	77.0807	68.8919	161.9	8.48528	171	0.0124198	243.009		57744	155918	81.4506452	6.2202909	24081	160038	7.51864e-04	0.1663040	3.98946e-05
17.1	17.4	17.25	0.212132	23.6	0.946371	0.942308	0.0118783	0.014742	0.944339	0.00287317	0.94867	0.663344	0.632406	0.190559	0.153563	0.647875	0.0218759	0.755645	0.557732	0.570946	0.151609	0.16961	0.564339	0.00934361	27.7	28	12.257	8.19214	27.85	0.212132	32	0.0095582	8.02008		114104	124455	88.7855149	0.1322694	90828	205576	2.17329e-04	0.2284824	1.06279e-06
15.9	20.1	18	2.96985	28.1	0.934476	0.952436	0.0140085	0.0147228	0.943456	0.0126997	0.956847	0.299874	0.42419	0.117386	0.226245	0.362032	0.0879046	0.43429	0.246349	0.310335	0.101373	0.12491	0.278342	0.0452451	61.3	61	27.7771	34.6891	61.15	0.212132	74.2	0.0254757	119.099		112085	21251	20.8448408	3.9643275	7175	174116	4.83636e-04	0.2074146	1.86548e-04
26.7	32.2	29.45	3.88909	50.7	0.987097	0.988205	0.00457779	0.00413449	0.987651	0.000783725	0.988615	0.185359	0.228017	0.0457268	0.0586069	0.206688	0.0301635	0.336515	0.177347	0.215577	0.0360465	0.0532684	0.196462	0.0270331	149.5	146.5	30.5041	28.3989	148	2.12132	154.2	0.00181772	201.377		174881	171673	84.6260630	5.5234573	123707	94091	9.69134e-04	0.2521636	3.21743e-05
8.2	5.5	6.85	1.90919	9.1	0.847782	0.695	0.0366402	0.115555	0.771391	0.108033	0.803638	0.808182	0.881656	0.193824	0.156022	0.844919	0.051954	0.831926	0.755801	0.499964	0.181997	0.149514	0.627882	0.180904	9.9	5.6	3.92853	2.91357	7.75	3.04056	10.6	0.096896	1.93443		115189	155163	22.2225357	9.3220986	41512	219281	3.92857e-04	0.1138616	6.00794e-05
2.7	1.4	2.05	0.919239	2.8	0.214919	0.113462	0.198473	0.194722	0.16419	0.0717415	0.177013	0.890741	0.916667	0.135173	0.166667	0.903704	0.0183324	0.901667	0.868333	0.501667	0.145816	0.247512	0.685	0.259272	2.33333	1.25	1.11803	0.5	1.79167	0.766032	2.2	0.0114479	0.00975391		18689	26751	6.3600755	7.3041012	110692	10974	7.59465e-04	0.2386670	2.73040e-04
19.5	23.9	21.7	3.11127	34.7	0.964919	0.966026	0.0102009	0.0121664	0.965472	0.000782262	0.972535	0.405342	0.503729	0.0896631	0.0746411	0.454536	0.0695702	0.652959	0.371052	0.44769	0.0690358	0.0661006	0.409371	0.0541913	49	48.1	10.6249	14.6322	48.55	0.636396	53.5	0.0142695	21.5351		121875	21142	70.5701777	8.0966037	42863	17000	7.03794e-04	0.2055100	3.82963e-04
8.9	10.8	9.85	1.3435	13.3	0.863508	0.890128	0.0398499	0.0286615	0.876818	0.0188233	0.900274	0.714749	0.763155	0.228947	0.130764	0.738952	0.0342281	0.83249	0.5705	0.683632	0.137292	0.139321	0.627066	0.0799969	13.3	13.8	7.24262	5.18116	13.55	0.353553	15.7	0.0474989	3.29176		40828	7819	40.1143940	2.5987575	38643	211791	1.05511e-04	0.2001995	3.32364e-04
12.1	20	16.05	5.58614	28.1	0.892742	0.947179	0.0397336	0.019167	0.919961	0.0384932	0.955203	0.38443	0.348967	0.268716	0.198109	0.366698	0.0250759	0.346637	0.153992	0.253487	0.144202	0.18365	0.20374	0.0703538	53	82.7	46.6976	56.3876	67.85	21.0011	140.3	0.0649933	20900.9		105866	150908	95.0514368	9.9602521	117113	21616	9.18706e-04	0.2733744	6.60021e-05
4	3	3.5	0.707107	4.1	0.479839	0.482436	0.19897	0.149371	0.481137	0.00183649	0.49777	0.94	0.9	0.13499	0.169967	0.92	0.0282843	0.96	0.94	0.721667	0.13499	0.16293	0.830833	0.154385	3.3	2.5	1.05935	1.17851	2.9	0.565685	3.3	0.0640155	0.184754		99376	20567	69.1274243	2.4708644	44324	89565	8.79572e-04	0.1693588	1.20137e-04
18.7	19.3	19	0.424264	28.5	0.957863	0.945641	0.02258	0.026982	0.951752	0.00864217	0.956377	0.273717	0.395114	0.189388	0.233401	0.334416	0.0858408	0.394819	0.262331	0.27306	0.174005	0.19553	0.267695	0.00758641	92	70.6	46.0386	46.9756	81.3	15.1321	94.4	0.0110541	142.954		130944	161517	15.2604718	7.2987923	8564	29634	7.79225e-04	0.1149476	4.51890e-05
12.1	9.6	10.85	1.76777	13.7	0.903831	0.824359	0.0351402	0.0562092	0.864095	0.056195	0.878638	0.80599	0.85813	0.151586	0.132331	0.83206	0.0368687	0.887162	0.788806	0.657722	0.143455	0.205641	0.723264	0.0926906	14.9	10.4	6.33246	2.01108	12.65	3.18198	15.2	0.0424549	6.48489		49396	93458	98.1756509	3.3560451	117539	59732	2.43671e-04	0.1452241	3.59097e-05
23.3	25.5	24.4	1.55563	44.4	0.974798	0.968205	0.0085669	0.0134164	0.971502	0.00466214	0.981925	0.161533	0.186218	0.0775685	0.085527	0.173875	0.0174548	0.255413	0.133696	0.149253	0.0544135	0.072075	0.141474	0.0110003	180.2	176.7	101.633	111.161	178.45	2.47487	206.8	0.0217248	1343.84		127374	192058	4.0378537	6.3847625	86258	93619	8.44429e-04	0.1524772	3.32439e-05
15.6	22.1	18.85	4.59619	33.5	0.931855	0.962564	0.0298557	0.0141452	0.947209	0.0217147	0.969836	0.367016	0.404814	0.239484	0.230239	0.385915	0.0267273	0.408961	0.199926	0.272809	0.150682	0.17279	0.236367	0.0515362	75.8	82	71.7694	70.7609	78.9	4.38406	121.2	0.0420713	7456.03		90197	179593	65.8226971	6.1257067	128	138086	7.95570e-04	0.1258015	3.41088e-05
7.7	5.5	6.6	1.55563	8.2	0.815726	0.729744	0.0440093	0.0750625	0.772735	0.0607986	0.7732	0.922484	0.909524	0.119801	0.103358	0.916004	0.009164	0.914199	0.865267	0.644784	0.151187	0.175724	0.755025	0.155905	7.7	5.1	3.30151	0.875595	6.4	1.83848	8.3	0.0137959	1.01421		158422	186710	27.8785419	9.7305687	113371	191798	4.07227e-04	0.1605953	5.21159e-05
17.9	17.8	17.85	0.0707107	26.5	0.946573	0.944359	0.0281015	0.0157854	0.945466	0.00156526	0.952426	0.397912	0.581787	0.236015	0.262313	0.48985	0.130019	0.527906	0.373533	0.373764	0.204558	0.224248	0.373649	0.000162711	68.3	43.5	49.7908	41.2641	55.9	17.5362	69.5	0.0147481	94.3604		23633	198039	95.6650251	2.9848610	49641	133799	1.35755e-04	0.1468487	1.50721e-05
11.2	9.6	10.4	1.13137	12.8	0.886694	0.806795	0.041556	0.0938733	0.846744	0.0564969	0.855751	0.805413	0.770895	0.180793	0.218133	0.788154	0.0244082	0.812323	0.713101	0.618643	0.128306	0.1747	0.665872	0.0667913	14.7	13.7	10.1001	10.6254	14.2	0.707107	16.1	0.0311784	10.1619		130369	158630	58.9537159	7.4157526	44818	78461	6.16544e-04	0.2051089	4.67487e-05
9.4	18.4	13.9	6.36396	24.6	0.865927	0.943846	0.0338199	0.0196191	0.904887	0.0550969	0.947848	0.176317	0.210834	0.0957012	0.141865	0.193575	0.0244074	0.25238	0.104594	0.188411	0.0844124	0.122549	0.146502	0.0592672	76.9	127.4	61.2562	79.2215	102.15	35.7089	131	0.0779706	2639.58		3194	43725	45.2336946	0.9480967	26533	246875	7.60037e-04	0.2887261	2.16832e-05
5.2	3.9	4.55	0.919239	5.6	0.605847	0.578333	0.146475	0.201732	0.59209	0.0194549	0.594601	0.882002	0.875	0.170651	0.181089	0.878501	0.00495128	0.86526	0.816883	0.609221	0.213247	0.191816	0.713052	0.146839	5.2	3.7	2.09762	1.63639	4.45	1.06066	5.8	0.0136192	0.111352		69924	198310	37.9552278	6.4188966	105301	156109	2.67753e-04	0.1804899	3.23680e-05
19.6	19.5	19.55	0.0707107	29.4	0.961089	0.94859	0.0101499	0.0144347	0.954839	0.0088381	0.959703	0.341076	0.39226	0.206558	0.235903	0.366668	0.0361926	0.477045	0.329306	0.32483	0.196538	0.20676	0.327068	0.00316508	79.2	70.7	50.7407	52.3387	74.95	6.01041	81.1	0.0115387	212.829		61788	49349	5.0264496	9.4827380	2153	128324	7.19603e-04	0.2850340	1.92157e-04
19	19.2	19.1	0.141421	28	0.958468	0.952179	0.0105491	0.00540729	0.955324	0.00444647	0.960837	0.383934	0.491773	0.225632	0.23945	0.437853	0.0762534	0.512076	0.352446	0.355033	0.180306	0.16561	0.35374	0.00182928	66	50.3	40.3099	29.9409	58.15	11.1016	68.1	0.0121316	28.218		176499	87985	16.1582447	9.0551749	42654	196338	4.56069e-04	0.2696757	1.02917e-04
20.2	24.2	22.2	2.82843	41.7	0.959274	0.97	0.022567	0.00725741	0.964637	0.00758429	0.978834	0.262977	0.277445	0.289296	0.217499	0.270211	0.0102306	0.239366	0.118447	0.158459	0.105231	0.176021	0.138453	0.0282924	211.7	135.8	167.419	85.8355	173.75	53.6694	248.9	0.0273342	9288.18		116885	57374	59.4528847	2.6511786	115621	179231	2.04925e-04	0.2430558	4.62087e-05
16.2	14.7	15.45	1.06066	21.4	0.945363	0.92	0.0203053	0.0254709	0.932681	0.0179343	0.938811	0.609958	0.656421	0.275475	0.260289	0.63319	0.0328542	0.697625	0.54959	0.490777	0.230612	0.213708	0.520183	0.0415874	46.5	41	63.2249	61.1737	43.75	3.88909	48.3	0.015991	68.5442		136350	142076	24.9853032	4.4843452	64892	131607	5.91216e-04	0.2453011	3.15630e-05
21.9	30.5	26.2	6.08112	45.9	0.967339	0.983974	0.0177246	0.0067367	0.975657	0.0117632	0.982551	0.130145	0.180546	0.0836237	0.110849	0.155345	0.0356385	0.219678	0.108444	0.144549	0.0646571	0.0713156	0.126497	0.0255299	223.5	241.1	105.659	152.208	232.3	12.4451	264.2	0.0120072	1312.09		182131	29980	58.1225423	4.5258149	121645	197146	2.16921e-04	0.1334204	1.50961e-04
20.9	22.6	21.75	1.20208	35.3	0.965121	0.962179	0.0107127	0.0160953	0.96365	0.00207994	0.972183	0.289757	0.327402	0.117398	0.147701	0.308579	0.0266189	0.413524	0.250729	0.273016	0.0839554	0.0976477	0.261873	0.0157591	81.4	79	28.9144	28.4175	80.2	1.69706	90.1	0.0177138	381.574		126840	33137	50.1095572	9.4659970	7917	4112	8.44342e-04	0.2268039	2.85662e-04
12.9	21.4	17.15	6.01041	30.3	0.904234	0.956538	0.0456223	0.0172159	0.930386	0.0369849	0.959194	0.364791	0.392591	0.274625	0.201441	0.378691	0.0196573	0.411055	0.166943	0.313494	0.0894199	0.220532	0.240219	0.103627	76.6	71.3	75.3174	43.2025	73.95	3.74767	104.7	0.0523462	3057.83		62059	133771	39.3358957	3.9396371	13299	164990	8.70988e-04	0.2164184	2.94506e-05
11.1	6.6	8.85	3.18198	12.2	0.897782	0.768718	0.0308708	0.061959	0.83325	0.0912622	0.858412	0.825273	0.86377	0.111485	0.125099	0.844522	0.0272211	0.861516	0.786867	0.476199	0.0988307	0.157665	0.631533	0.219675	12.7	7	3.093	3.33333	9.85	4.03051	13.3	0.0729323	6.76591		67217	179976	36.8094931	5.6395852	67565	224965	8.15732e-04	0.2430669	3.13352e-05
20.6	21.1	20.85	0.353553	31.3	0.965927	0.952949	0.010645	0.015527	0.959438	0.00917733	0.96475	0.438239	0.529715	0.134608	0.158101	0.483977	0.0646836	0.637963	0.421575	0.435944	0.126638	0.135923	0.42876	0.0101605	56.3	48.4	41.6094	38.627	52.35	5.58614	57.7	0.0124512	112.985		161145	199094	40.5506956	3.9417258	90373	94795	1.19199e-04	0.2900402	1.97983e-05
14.6	12.5	13.55	1.48492	17.4	0.929032	0.898718	0.0174162	0.0217151	0.913875	0.0214355	0.917449	0.678466	0.719409	0.113241	0.137458	0.698938	0.0289507	0.789259	0.661398	0.566446	0.101819	0.0870787	0.613922	0.0671416	21	17	3.74166	4.02768	19	2.82843	21.5	0.0114832	1.96464		195314	185093	87.2420365	5.3105424	76444	114155	8.72762e-04	0.1199003	2.86912e-05
24.4	24.2	24.3	0.141421	41.4	0.980645	0.968846	0.00988612	0.0123865	0.974746	0.00834316	0.980164	0.197319	0.285586	0.0783402	0.153679	0.241452	0.0624139	0.295642	0.17539	0.177173	0.0749032	0.081793	0.176282	0.00126029	147.6	119.3	75.0736	83.2507	133.45	20.0111	167.9	0.0123365	972.411		74958	69918	8.1836049	9.5484505	123285	161482	9.38123e-04	0.1390555	1.36566e-04
14.5	13.7	14.1	0.565685	18.5	0.92621	0.887436	0.0316246	0.0231701	0.906823	0.0274172	0.912872	0.727966	0.744947	0.180574	0.187462	0.736457	0.0120076	0.84796	0.667071	0.649584	0.148653	0.174902	0.658328	0.0123652	20.4	18.6	7.76316	5.91044	19.5	1.27279	21.6	0.0179167	0.897895		68835	117108	4.8567260	5.7906987	8321	187682	2.31193e-04	0.2367633	4.94475e-05
11.4	17.7	14.55	4.45477	23.2	0.889315	0.938974	0.043371	0.0252043	0.914144	0.0351148	0.941275	0.402076	0.602981	0.214607	0.229303	0.502529	0.142061	0.613891	0.318757	0.475471	0.14194	0.192566	0.397114	0.110813	38.9	35.4	26.8967	22.7752	37.15	2.47487	44.9	0.0502445	255.656		37822	115075	7.5227395	5.3163073	50710	92606	7.97855e-04	0.1420904	4.61986e-05
18.9	26.9	22.9	5.65685	40.7	0.959274	0.974744	0.0153779	0.00884213	0.967009	0.0109385	0.978638	0.143948	0.226136	0.128258	0.192232	0.185042	0.0581158	0.233514	0.110656	0.154165	0.0619071	0.0755311	0.13241	0.0307654	203.6	199.7	122.924	127.325	201.65	2.75772	220.8	0.0216887	11716.1		58913	8792	31.3673150	1.5092619	84243	52680	6.85760e-04	0.1280960	1.71663e-04
20.8	15.3	18.05	3.88909	29.6	0.964718	0.927821	0.00779396	0.0195374	0.946269	0.0260903	0.959429	0.150324	0.526775	0.0600809	0.292044	0.338549	0.266191	0.212109	0.149407	0.110851	0.0593713	0.0509485	0.130129	0.0272633	153.2	43.2	50.9091	32.2483	98.2	77.7817	153.7	0.0312815	2651.81		111241	156447	51.6783739	9.6113398	104271	11132	6.12608e-04	0.1243625	6.14351e-05
12.6	21.3	16.95	6.15183	28.1	0.904234	0.956923	0.0277131	0.018032	0.930578	0.0372569	0.95579	0.34229	0.403328	0.17464	0.144953	0.372809	0.0431604	0.473903	0.219765	0.36454	0.0940608	0.123866	0.292152	0.102371	44.7	57.2	20.7902	17.9307	50.95	8.83883	61.6	0.0453335	235.688		161371	165965	32.0490485	1.9125975	121749	162726	2.57326e-04	0.2532222	1.15241e-05
9.3	17.1	13.2	5.51543	24.6	0.839718	0.938974	0.0716427	0.021784	0.889346	0.070185	0.946009	0.595225	0.324394	0.352568	0.181598	0.45981	0.191506	0.308428	0.117485	0.214773	0.0646238	0.114396	0.166129	0.0687927	27.4	72.6	27.0276	51.1951	50	31.9612	98.6	0.102146	2505.98		126279	165778	21.8803184	4.6045679	97888	161975	5.03791e-04	0.1467998	2.77755e-05
8.3	6.1	7.2	1.55563	8.9	0.778427	0.673333	0.112689	0.116492	0.72588	0.0743127	0.729773	0.821368	0.792231	0.119703	0.192101	0.806799	0.0206032	0.867076	0.798193	0.615154	0.0993624	0.195309	0.706674	0.129428	9.4	7.4	3.43835	3.68782	8.4	1.41421	9.6	0.0267228	0.771367		158677	59828	43.9101955	0.2524001	101505	221679	6.63142e-04	0.1444076	4.21876e-06
18	16.7	17.35	0.919239	26.8	0.950403	0.922308	0.0237261	0.0402127	0.936355	0.0198665	0.946088	0.302404	0.312825	0.111012	0.15926	0.307615	0.00736838	0.451029	0.297553	0.290519	0.113218	0.145292	0.294036	0.00497414	68	66.2	32.2663	34.0255	67.1	1.27279	69.5	0.0236475	50.1054		155736	43652	25.9958256	8.7465521	97116	123715	5.58109e-04	0.1845196	2.00370e-04
16.7	12.2	14.45	3.18198	19	0.944556	0.882308	0.019668	0.0421186	0.913432	0.0440165	0.919757	0.533382	0.753814	0.220076	0.251975	0.643598	0.155869	0.602259	0.529811	0.411372	0.216429	0.207238	0.470591	0.0837489	41.1	24	36.9488	30.8221	32.55	12.0915	41.2	0.0212283	6.59393		188796	49174	31.4249120	9.4480753	73477	31872	7.85616e-04	0.1120431	1.92136e-04
22.4	18.5	20.45	2.75772	32.7	0.971371	0.944615	0.0149611	0.0180482	0.957993	0.0189191	0.962833	0.208017	0.254118	0.199416	0.215157	0.231067	0.0325983	0.284395	0.206483	0.178371	0.199705	0.19069	0.192427	0.0198778	161.9	127.8	76.6412	89.1388	144.85	24.1123	163.5	0.013121	833.354		50114	2937	71.2588477	6.4858214	49914	191031	5.63290e-04	0.1667892	0.0022083
9.3	19	14.15	6.85894	23	0.834677	0.945256	0.0467251	0.0194437	0.889967	0.0781912	0.930986	0.316998	0.350418	0.27259	0.220375	0.333708	0.0236315	0.401722	0.170851	0.332107	0.120941	0.21098	0.251479	0.114025	78.3	94	97.6753	97.0544	86.15	11.1016	96.4	0.0717622	480.801		810	59756	70.2210704	9.5940349	33545	18675	6.51522e-04	0.1768329	1.60553e-04
24.5	23.4	23.95	0.777817	42.9	0.981048	0.965897	0.0116866	0.0100623	0.973473	0.0107133	0.981377	0.109279	0.141378	0.062474	0.0694799	0.125328	0.0226975	0.172705	0.0973694	0.0936699	0.0474274	0.0480252	0.0955197	0.00261592	297.4	214.6	156.418	139.175	256	58.5484	312.5	0.0176874	3626.3		177169	14956	87.7738564	0.2927371	8020	11828	1.03884e-04	0.2141997	1.95732e-05
8.6	9.9	9.25	0.919239	12.4	0.804435	0.836795	0.0869251	0.0742165	0.820615	0.0228815	0.857942	0.691744	0.826956	0.204413	0.161078	0.75935	0.0956093	0.851473	0.605079	0.706111	0.154533	0.216765	0.655595	0.0714402	12.7	11.8	6.27252	5.65292	12.25	0.636396	14	0.079306	13.0336		115763	40844	74.8353950	1.3447168	31208	171132	7.47309e-04	0.1918676	3.29232e-05
15.6	9.5	12.55	4.31335	18.5	0.9375	0.846538	0.0226908	0.0540427	0.892019	0.0643195	0.912715	0.574302	0.792545	0.141081	0.153384	0.683423	0.154321	0.653343	0.553333	0.335541	0.121963	0.0816102	0.444437	0.154002	28.2	11.5	11.2527	3.97911	19.85	11.8087	28.9	0.0550933	35.4493		59117	28108	32.3906679	8.5250500	77405	137753	6.48312e-04	0.1788818	3.03296e-04
12.2	15.2	13.7	2.12132	20.1	0.880444	0.917051	0.0616454	0.0313341	0.898747	0.0258856	0.921909	0.339948	0.338912	0.172666	0.164589	0.33943	0.000732315	0.424017	0.260038	0.327737	0.106226	0.14567	0.293887	0.0478707	47	55	28.1938	28.2803	51	5.65685	55.5	0.0446213	121.061		66482	37061	99.7029467	7.4759855	53988	115423	4.76454e-04	0.1745910	2.01721e-04
19.7	20.7	20.2	0.707107	30.9	0.964315	0.957308	0.0104134	0.0120881	0.960811	0.00495457	0.965884	0.380767	0.407585	0.218524	0.210421	0.394176	0.0189632	0.492213	0.319765	0.335389	0.166275	0.173668	0.327577	0.0110481	74.4	70.8	52.4959	50.7801	72.6	2.54558	81.2	0.0112523	161.061		133410	22036	19.7503256	4.5316275	109814	19316	4.06885e-04	0.2581724	2.05647e-04
17.8	17.4	17.6	0.282843	24.9	0.951008	0.932564	0.0189857	0.0269007	0.941786	0.0130419	0.948709	0.512218	0.614012	0.200203	0.17708	0.563115	0.0719796	0.666228	0.474463	0.46991	0.177222	0.172425	0.472187	0.0032198	43.6	34	30.5767	27.1702	38.8	6.78823	46.1	0.0166502	13.3275		143820	114480	32.5991772	5.4638754	18233	240938	7.52239e-04	0.2218291	4.77278e-05
12.3	12.1	12.2	0.141421	17.2	0.906452	0.895128	0.0346373	0.0356923	0.90079	0.00800686	0.919953	0.531209	0.649013	0.143447	0.198879	0.590111	0.0833	0.673848	0.484757	0.482015	0.14526	0.165558	0.483386	0.00193892	24	19.6	9.42809	8.93433	21.8	3.11127	26.3	0.0420969	38.9034		193273	103450	96.2410563	5.2025403	80441	37776	9.69294e-04	0.2025673	5.02904e-05
18.3	15.3	16.8	2.12132	23	0.954032	0.922436	0.0165109	0.0185122	0.938234	0.022342	0.943192	0.641891	0.579487	0.17146	0.129671	0.610689	0.0441263	0.752813	0.605637	0.508797	0.152824	0.1362	0.557217	0.0684761	30.4	26.5	13.6724	6.8678	28.45	2.75772	32	0.0142185	33.2396		81545	153598	83.2644196	6.1034423	21194	231762	3.07014e-04	0.2575494	3.97365e-05
7.7	21	14.35	9.40452	28.4	0.819153	0.96	0.0567473	0.011978	0.889577	0.0995937	0.95133	0.749141	0.326867	0.189467	0.238723	0.538004	0.298593	0.20794	0.055639	0.155004	0.0248554	0.069672	0.105321	0.0702614	9.6	114.7	1.95505	99.2203	62.15	74.3169	161.8	0.106723	8161.21		97024	35264	80.9258962	7.0275791	67464	188869	7.61165e-04	0.2372180	1.99285e-04
22.6	12.3	17.45	7.2832	32	0.977218	0.902179	0.00586259	0.0273775	0.939699	0.0530601	0.960446	0.296471	0.814542	0.125731	0.12715	0.555507	0.366332	0.402892	0.28704	0.157657	0.119938	0.0692324	0.222349	0.0914873	90.4	14.5	44.3802	3.2059	52.45	53.6694	92.5	0.0507329	2558.57		34834	161262	89.0227196	0.9882322	113479	114531	4.85674e-04	0.2638485	6.12812e-06
13.6	11.7	12.65	1.3435	16.9	0.919153	0.888974	0.0311244	0.0289982	0.904064	0.0213397	0.916745	0.725916	0.795268	0.147192	0.163135	0.760592	0.0490393	0.831415	0.684243	0.575975	0.163288	0.108926	0.630109	0.0765568	18.6	14.8	5.52167	6.39097	16.7	2.68701	20.1	0.0308947	11.3409		155515	45906	91.5181537	8.2116300	36670	122807	2.28646e-04	0.2758274	1.78879e-04
18	16	17	1.41421	23.7	0.952016	0.917692	0.0116324	0.0301686	0.934854	0.0242706	0.943584	0.560565	0.629731	0.105506	0.123262	0.595148	0.048908	0.716963	0.54644	0.48933	0.103973	0.123821	0.517885	0.040383	32.3	25.2	8.01457	5.39135	28.75	5.02046	33.1	0.022372	14.3191		125012	4255	64.4395989	1.7577548	67286	146376	1.50611e-04	0.1065741	4.13103e-04
12.6	11.1	11.85	1.06066	15	0.90625	0.880128	0.0287215	0.021472	0.893189	0.0184709	0.90446	0.59609	0.705409	0.222417	0.288632	0.650749	0.0773008	0.695169	0.582372	0.522855	0.224733	0.211759	0.552613	0.0420844	24.6	20	15.313	15.5206	22.3	3.25269	25.2	0.0277888	23.7884		79746	103868	65.6568638	0.4654906	7093	66645	2.62557e-04	0.1294216	4.48156e-06
19.1	23.8	21.45	3.3234	33.3	0.959879	0.965897	0.0145214	0.0139816	0.962888	0.00425565	0.969249	0.377461	0.460477	0.211517	0.225958	0.418969	0.0587014	0.557746	0.325378	0.404413	0.148657	0.204178	0.364896	0.0558861	71.3	71.5	50.7303	55.3639	71.4	0.141421	77.8	0.0123195	124.942		147935	146671	60.5504308	8.2212266	107302	118662	4.32907e-04	0.2056593	5.60522e-05
24.4	25.1	24.75	0.494975	40.1	0.980242	0.968718	0.00799703	0.0118616	0.97448	0.00814869	0.978678	0.315337	0.443051	0.124117	0.139181	0.379194	0.0903068	0.466843	0.285228	0.301308	0.0970749	0.140894	0.293268	0.0113705	88.6	61.1	35.3277	22.6149	74.85	19.4454	94	0.00985971	351.392		28686	162356	96.6298969	9.9320156	48702	161127	7.58362e-04	0.1903987	6.11743e-05
20.9	20.6	20.75	0.212132	30.3	0.966734	0.952436	0.0132803	0.0175833	0.959585	0.0101102	0.962128	0.376933	0.411978	0.163771	0.190227	0.394456	0.0247807	0.502257	0.349315	0.348399	0.125395	0.129794	0.348857	0.000647626	71.8	67.9	54.4524	54.4823	69.85	2.75772	73.9	0.00695037	27.4962		155518	58064	4.7456815	4.9294109	87466	117011	5.54924e-04	0.1053304	8.48962e-05
22.6	24.5	23.55	1.3435	38.6	0.972782	0.967179	0.0145773	0.0105236	0.969981	0.00396176	0.9759	0.256992	0.464036	0.132499	0.127624	0.360514	0.146402	0.37878	0.218303	0.24367	0.0968016	0.112944	0.230986	0.0179368	127.3	56.1	103.483	18.988	91.7	50.346	135.8	0.0126856	1427.38		13427	31462	49.4130049	0.8574976	75017	238468	5.04412e-04	0.1498341	2.72550e-05
9.5	11.4	10.45	1.3435	14	0.857661	0.864359	0.051701	0.0443696	0.86101	0.00473598	0.88439	0.678755	0.711857	0.194584	0.152972	0.695306	0.0234064	0.797652	0.560428	0.648218	0.189445	0.144069	0.604323	0.0620773	14.2	16	5.41192	6.48074	15.1	1.27279	17.5	0.0506128	3.55496		17320	20771	85.5025004	2.9966991	12852	124607	2.32862e-04	0.1345761	1.44273e-04
20.7	24.9	22.8	2.96985	38.2	0.969355	0.970385	0.0103154	0.00666036	0.96987	0.000728162	0.975704	0.256042	0.37573	0.17784	0.209765	0.315886	0.0846321	0.399883	0.228466	0.270704	0.152091	0.177501	0.249585	0.0298664	122.2	101.8	82.0133	87.9619	112	14.425	131.7	0.0117511	2274.67		48736	70878	13.0060541	0.4512549	110763	147047	5.74659e-04	0.1743556	6.36664e-06
18.8	17.8	18.3	0.707107	34	0.955242	0.936154	0.0133329	0.0176595	0.945698	0.0134973	0.969092	0.271274	0.535355	0.168318	0.254631	0.403315	0.186733	0.357573	0.204642	0.187708	0.114145	0.0894211	0.196175	0.0119747	95.6	45.8	58.2165	36.7659	70.7	35.2139	113.4	0.0492137	4289.56		90540	99916	55.3277203	9.7033487	83378	56685	7.27985e-04	0.1980751	9.71151e-05
11.9	14.9	13.4	2.12132	19.3	0.896573	0.924487	0.0227514	0.0273	0.91053	0.0197386	0.928404	0.508106	0.604605	0.283499	0.285933	0.556356	0.0682352	0.667257	0.439761	0.534334	0.252561	0.263512	0.487048	0.0668733	48.5	46.8	67.3634	65.5147	47.65	1.20208	51.8	0.034412	225.706		129451	100390	96.7257766	5.5875145	46631	217866	4.42605e-04	0.2940248	5.56581e-05
