K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
8.5	7.3	7.9	0.848528	9.5	0.832258	0.755641	0.0326311	0.157402	0.79395	0.0541764	0.8009	0.884874	0.825588	0.0927223	0.14694	0.855231	0.0419213	0.924949	0.832601	0.712273	0.108819	0.176975	0.772437	0.0850849	8.8	7.9	2.39444	2.13177	8.35	0.636396	9.4	0.0278523	0.660156	
14.8	9.4	12.1	3.81838	16.7	0.932056	0.84141	0.0246567	0.0733601	0.886733	0.0640965	0.896009	0.660466	0.838105	0.107743	0.175475	0.749285	0.125609	0.729124	0.643672	0.418436	0.111874	0.134956	0.531054	0.159266	21.8	10.9	4.44222	4.25441	16.35	7.70746	22.4	0.0317068	7.98306	
18	16.1	17.05	1.3435	24.9	0.956855	0.924487	0.0120294	0.0318165	0.940671	0.0228874	0.947418	0.403376	0.687744	0.235221	0.255545	0.54556	0.201078	0.525129	0.393935	0.335578	0.21967	0.145763	0.364756	0.041264	59.4	29	36.2099	21.0238	44.2	21.496	59.8	0.0179563	47.5722	
20.1	24.7	22.4	3.25269	40.9	0.960484	0.968974	0.0157952	0.0118554	0.964729	0.00600368	0.978404	0.35003	0.387943	0.163246	0.135147	0.368986	0.0268089	0.427586	0.216022	0.262138	0.0956217	0.104039	0.23908	0.0326089	68.4	72.4	33.758	33.0158	70.4	2.82843	106.3	0.0265621	2438.33	
16.8	20.9	18.85	2.89914	30.9	0.940927	0.953462	0.0194788	0.0144423	0.947194	0.00886296	0.963811	0.427962	0.525423	0.183853	0.154082	0.476693	0.0689154	0.64309	0.365572	0.440117	0.131165	0.143444	0.402845	0.0527115	53.7	49.9	45.855	45.3859	51.8	2.68701	58.2	0.0324093	492.014	
16.6	13.9	15.25	1.90919	20.7	0.945968	0.911026	0.0148094	0.0221745	0.928497	0.0247078	0.932473	0.628017	0.64004	0.0891831	0.138464	0.634029	0.00850147	0.752524	0.616256	0.508727	0.0929651	0.0650046	0.562491	0.0760342	26.2	21.9	6.94102	7.35527	24.05	3.04056	26.8	0.0127091	5.43667	
17.9	13.1	15.5	3.39411	23.5	0.949597	0.913846	0.0184292	0.018616	0.931721	0.0252795	0.942567	0.222436	0.665835	0.157787	0.169895	0.444135	0.31353	0.287497	0.216826	0.158508	0.157332	0.101679	0.187667	0.0412367	110.2	20.2	64.9201	7.22342	65.2	63.6396	111.9	0.0269366	695.28	
19.6	21.9	20.75	1.62635	39.9	0.951613	0.961538	0.015875	0.0114191	0.956576	0.00701843	0.976995	0.0827695	0.0928254	0.0431481	0.0379715	0.0877975	0.00711059	0.121549	0.0594755	0.067308	0.024849	0.0305392	0.0633917	0.00553845	296.3	280.2	153.716	152.715	288.25	11.3844	396.3	0.0397707	25155.8	
16.4	13.2	14.8	2.26274	26.2	0.939718	0.890128	0.0224999	0.0457407	0.914923	0.0350651	0.948748	0.328402	0.662499	0.143856	0.196394	0.49545	0.236242	0.455291	0.28621	0.230336	0.109993	0.0931706	0.258273	0.0395087	77	22.5	90.898	15.2115	49.75	38.5373	82.3	0.0742957	8084.05	
21.8	28.3	25.05	4.59619	46.9	0.972581	0.979231	0.00912594	0.0110253	0.975906	0.00470235	0.985915	0.109052	0.198732	0.0669456	0.201938	0.153892	0.0634133	0.183668	0.0860851	0.110615	0.0465389	0.0603956	0.0983502	0.0173455	293.5	276.7	186.686	201.295	285.1	11.8794	328.8	0.0193161	7773.2	
20.3	24	22.15	2.6163	38.2	0.961492	0.967949	0.0158594	0.0164405	0.96472	0.00456563	0.973357	0.249451	0.255006	0.172668	0.0987213	0.252228	0.00392805	0.350458	0.195399	0.22329	0.0926453	0.0917909	0.209345	0.0197215	124.6	121.1	88.8497	88.1809	122.85	2.47487	135.3	0.0168187	475.556	
25	29.4	27.2	3.11127	48.6	0.981452	0.980769	0.00722563	0.0106581	0.98111	0.000482517	0.98572	0.12689	0.140086	0.143234	0.074994	0.133488	0.00933083	0.155404	0.0812892	0.0939863	0.0285633	0.0292899	0.0876377	0.00897819	311.9	275.3	142.907	157.306	293.6	25.8801	339.5	0.00937278	5873.34	
11.8	11.9	11.85	0.0707107	14.7	0.899395	0.878718	0.0440324	0.0320325	0.889057	0.014621	0.896088	0.773991	0.792636	0.143947	0.0821352	0.783313	0.0131843	0.868992	0.70098	0.70648	0.187532	0.0839785	0.70373	0.00388932	14.4	14.2	3.89301	3.04777	14.3	0.141421	16.1	0.0181357	4.19373	
10.2	7.6	8.9	1.83848	11.4	0.870766	0.797179	0.0564712	0.0738038	0.833973	0.0520336	0.844053	0.829617	0.778965	0.108774	0.160594	0.804291	0.0358166	0.898492	0.808784	0.601679	0.10295	0.180956	0.705231	0.146445	11.5	9.3	3.27448	4.39823	10.4	1.55563	11.8	0.0332358	1.51377	
20.9	19	19.95	1.3435	31.8	0.967742	0.939615	0.0103241	0.0215331	0.953679	0.0198885	0.962011	0.255319	0.472745	0.109528	0.289761	0.364032	0.153743	0.369773	0.248701	0.226616	0.104096	0.100787	0.237658	0.0156162	116.4	80.7	116.982	105.664	98.55	25.2437	118.2	0.0204214	626.665	
17.7	15.4	16.55	1.62635	21.7	0.947782	0.927564	0.0163639	0.0185122	0.937673	0.0142964	0.939632	0.616252	0.560179	0.144944	0.13906	0.588216	0.0396492	0.719364	0.588778	0.514613	0.145249	0.122057	0.551695	0.0524428	29.2	28.5	8.94179	9.80079	28.85	0.494975	30.7	0.00659678	11.9639	
22.5	21.8	22.15	0.494975	37	0.975605	0.960128	0.00640736	0.00939102	0.967867	0.0109436	0.975235	0.274676	0.374301	0.154971	0.179112	0.324489	0.0704456	0.403132	0.254091	0.242341	0.15102	0.135099	0.248216	0.00830828	106.8	77.6	55.7929	51.3143	92.2	20.6475	115.4	0.0167565	1210	
22.8	27.2	25	3.11127	44.8	0.973589	0.974231	0.00762998	0.0116949	0.97391	0.000454005	0.982003	0.162599	0.197038	0.0681143	0.0799911	0.179818	0.0243522	0.291089	0.1484	0.177668	0.0578761	0.0656654	0.163034	0.0206956	161.4	161.1	66.8501	70.2653	161.25	0.212132	173.1	0.0162502	164.582	
22.3	19.4	20.85	2.05061	32.5	0.972984	0.946154	0.0169536	0.0200991	0.959569	0.0189717	0.963889	0.302036	0.420241	0.162379	0.204524	0.361138	0.0835836	0.413641	0.285652	0.261719	0.142647	0.14325	0.273685	0.0169232	112	61.5	95.8645	42.0483	86.75	35.7089	113.4	0.012053	363.432	
18.4	25.5	21.95	5.02046	38.4	0.953226	0.972436	0.0117866	0.00788574	0.962831	0.0135836	0.976135	0.236374	0.269206	0.0830942	0.0983321	0.25279	0.0232152	0.372039	0.178438	0.249759	0.0480165	0.071596	0.214098	0.0504315	86.9	104.1	35.095	34.6841	95.5	12.1622	108.6	0.0246624	280	
4.1	25.4	14.75	15.0614	27.7	0.561089	0.966667	0.141004	0.0124299	0.763878	0.286787	0.896009	0.357304	0.270384	0.394829	0.0635326	0.313844	0.0614617	0.290381	0.04295	0.264873	0.0185433	0.0587992	0.153912	0.156923	35.5	97.5	34.9897	25.4482	66.5	43.8406	98.9	0.21657	586.721	
17.4	21.1	19.25	2.6163	31	0.94375	0.957692	0.0223589	0.0170512	0.950721	0.0098587	0.962989	0.257196	0.439997	0.210645	0.174485	0.348596	0.12926	0.393447	0.230726	0.274835	0.170149	0.197679	0.25278	0.03119	153.4	58.6	156.779	37.8365	106	67.0337	156.1	0.0235078	3315.67	
19.2	20.3	19.75	0.777817	27.9	0.962702	0.951154	0.0107211	0.0120184	0.956928	0.0081655	0.95939	0.530858	0.584951	0.153518	0.187821	0.557904	0.0382496	0.684086	0.470528	0.503662	0.111168	0.124249	0.487095	0.0234293	39.8	39.1	21.0913	20.5991	39.45	0.494975	43.2	0.00647674	12.9114	
19.1	14.7	16.9	3.11127	24.9	0.958871	0.90859	0.0152718	0.0445391	0.93373	0.0355542	0.943427	0.320098	0.573276	0.144144	0.211943	0.446687	0.179024	0.395285	0.303319	0.230577	0.125881	0.0972417	0.266948	0.0514368	68.9	28.7	27.2863	14.1661	48.8	28.4257	71	0.0262573	124.074	
8.1	17.8	12.95	6.85894	21.6	0.802823	0.942436	0.0627402	0.01185	0.872629	0.0987215	0.925704	0.264789	0.377892	0.250974	0.286457	0.321341	0.0799761	0.415854	0.183389	0.362091	0.178503	0.278195	0.27274	0.126361	73.4	86.7	71.6026	74.1696	80.05	9.40452	89	0.0927752	1063.32	
1.8	26.5	14.15	17.4655	28.1	0.204839	0.974359	0.217858	0.00686426	0.589599	0.544133	0.83529	0.777778	0.130821	0.250924	0.0854756	0.454299	0.457468	0.132705	0.00807319	0.12609	0.00476388	0.0774158	0.0670817	0.0834506	2.33333	298.6	1.50555	201.621	150.467	209.492	301.5	0.388667	12232.1	
22.2	22.7	22.45	0.353553	39.7	0.970565	0.963333	0.0157665	0.0117998	0.966949	0.00511322	0.978052	0.154134	0.181883	0.0578725	0.0786773	0.168008	0.0196211	0.251659	0.140221	0.144684	0.0481108	0.0563942	0.142452	0.00315548	162.7	149.8	63.1437	73.7726	156.25	9.12168	176	0.0232391	411.485	
19.9	24.3	22.1	3.11127	36.2	0.963911	0.96859	0.013116	0.0142923	0.966251	0.00330817	0.972848	0.22598	0.291824	0.180899	0.196651	0.258902	0.0465589	0.334553	0.191044	0.217509	0.146107	0.155302	0.204277	0.0187135	142.5	141	104.67	118.001	141.75	1.06066	163.4	0.01291	339.737	
11.4	8.6	10	1.9799	12.2	0.892944	0.830641	0.0374714	0.0508258	0.861792	0.0440545	0.867723	0.858486	0.844116	0.130362	0.111064	0.851301	0.010161	0.893678	0.838415	0.651888	0.118825	0.192307	0.745151	0.131894	12.8	9.3	4.13118	2.11082	11.05	2.47487	13.1	0.0216056	1.04781	
23.4	22.4	22.9	0.707107	42	0.976008	0.958205	0.00797724	0.0160151	0.967107	0.0125886	0.978599	0.235724	0.254196	0.0967437	0.134084	0.24496	0.0130616	0.323144	0.183225	0.175518	0.0659035	0.066692	0.179371	0.00544901	116.8	113.5	52.2405	63.6976	115.15	2.33345	144.8	0.0252062	1269.35	
12.7	22.4	17.55	6.85894	29.9	0.916331	0.958974	0.022953	0.013568	0.937653	0.0301537	0.961424	0.469296	0.373036	0.289887	0.232106	0.421166	0.0680658	0.380713	0.170711	0.287427	0.127559	0.186972	0.229069	0.082531	68.2	111.1	93.4782	105.92	89.65	30.3349	129.3	0.0433533	6950.88	
17.8	17.1	17.45	0.494975	24.9	0.950605	0.937436	0.0185817	0.0157344	0.94402	0.00931185	0.951017	0.443469	0.54055	0.183134	0.0753888	0.49201	0.068647	0.549737	0.388135	0.376475	0.142884	0.146595	0.382305	0.00824446	50.3	31.4	33.7344	6.75278	40.85	13.3643	54.7	0.0161404	22.8078	
6.6	22.5	14.55	11.243	26.9	0.701008	0.962436	0.177745	0.0131448	0.831722	0.184857	0.924804	0.335533	0.201084	0.349455	0.114595	0.268309	0.0950696	0.195692	0.0515586	0.16403	0.0408105	0.082489	0.107794	0.0795296	91.5	145.7	99.1007	81.1296	118.6	38.3252	173	0.155622	6305.35	
14.7	20.4	17.55	4.03051	28.8	0.920968	0.952308	0.0288086	0.0197951	0.936638	0.0221607	0.95626	0.304253	0.304047	0.246311	0.183362	0.30415	0.000146097	0.386276	0.213318	0.286101	0.143036	0.182788	0.249709	0.0514655	86.7	103.2	75.5072	83.2343	94.95	11.6673	107.4	0.0365559	1653.92	
24.5	26	25.25	1.06066	43.9	0.980645	0.972949	0.00539312	0.00748656	0.976797	0.00544221	0.982238	0.140077	0.179269	0.0569202	0.100354	0.159673	0.0277131	0.234709	0.12995	0.141059	0.0606413	0.0793504	0.135505	0.00785496	195.7	184	64.4223	88.8644	189.85	8.27315	216.4	0.0118845	538.541	
15.9	20.8	18.35	3.46482	29.7	0.936895	0.958462	0.0276936	0.0114383	0.947678	0.0152497	0.962207	0.388772	0.546787	0.189304	0.179685	0.46778	0.111734	0.584012	0.307084	0.425606	0.128177	0.215131	0.366345	0.0838075	56.1	43.1	40.4762	21.5636	49.6	9.19239	64.6	0.0272181	355.722	
20.2	23.1	21.65	2.05061	37	0.963105	0.961026	0.0132053	0.022355	0.962065	0.00147021	0.974374	0.186269	0.369263	0.0910838	0.220385	0.277766	0.129397	0.29627	0.170046	0.183784	0.0926541	0.0839608	0.176915	0.00971455	125.1	95.7	49.6061	75.9138	110.4	20.7889	145.5	0.0251493	2018.15	
16.9	22.8	19.85	4.17193	35.1	0.945766	0.960769	0.0161975	0.0188635	0.953268	0.0106088	0.971049	0.143551	0.154539	0.0639449	0.0604253	0.149045	0.00776966	0.198309	0.0964365	0.130649	0.0355119	0.0553378	0.113543	0.024192	141.1	171	70.3806	73.6282	156.05	21.1425	198.1	0.0342074	3532.74	
8.1	10.1	9.1	1.41421	13	0.811492	0.859615	0.110951	0.0369219	0.835554	0.0340284	0.877621	0.729247	0.865238	0.230048	0.0881737	0.797243	0.09616	0.848738	0.535161	0.667759	0.163989	0.193849	0.60146	0.0937614	12.7	10.8	9.46397	2.65832	11.75	1.3435	16.2	0.0856361	86.7491	
17.6	26.5	22.05	6.29325	39.1	0.947177	0.97641	0.029704	0.00676241	0.961794	0.0206707	0.977817	0.206004	0.24797	0.142112	0.1273	0.226987	0.029674	0.273862	0.120739	0.187185	0.0524057	0.0922235	0.153962	0.0469842	130.1	147.1	83.0387	108.717	138.6	12.0208	183.2	0.0288879	2747.46	
21.5	14	17.75	5.3033	31	0.969355	0.915256	0.010532	0.0219281	0.942306	0.0382534	0.959546	0.344042	0.766584	0.126946	0.124944	0.555313	0.298782	0.487925	0.334544	0.226484	0.118633	0.113807	0.280514	0.0764099	68.8	17.7	23.0352	4.57165	43.25	36.1332	69.9	0.0414366	513.094	
21.7	15	18.35	4.73762	32.2	0.972177	0.91859	0.00982195	0.0183636	0.945384	0.0378922	0.962402	0.222513	0.696689	0.104688	0.263973	0.459601	0.335293	0.316746	0.212504	0.151422	0.0963033	0.0750818	0.181963	0.0431919	120.6	31.9	63.5089	37.2512	76.25	62.7204	123.6	0.0408163	2580.78	
20.6	24.6	22.6	2.82843	39.5	0.964919	0.967692	0.0108863	0.016866	0.966306	0.00196077	0.97543	0.158659	0.19834	0.0823992	0.084492	0.178499	0.0280584	0.277002	0.14762	0.17361	0.0678121	0.0691528	0.160615	0.0183779	177.9	170	136.359	132.939	173.95	5.58614	183.8	0.0181884	819.801	
8	7.2	7.6	0.565685	9.1	0.839718	0.764231	0.0400106	0.0640582	0.801974	0.0533774	0.817879	0.92433	0.867735	0.117013	0.208945	0.896033	0.0400188	0.928741	0.815483	0.757472	0.138982	0.182259	0.786477	0.0410199	8.1	8.2	4.14863	4.49197	8.15	0.0707107	9.2	0.0481774	0.886871	
23.1	22.4	22.75	0.494975	36.6	0.974597	0.964744	0.0094182	0.00827009	0.96967	0.00696725	0.974726	0.190715	0.284894	0.104259	0.193535	0.237805	0.0665946	0.294136	0.187943	0.184	0.102945	0.105151	0.185972	0.0027884	169.2	127.2	108.049	89.8094	148.2	29.6985	170.9	0.0114456	940.066	
21.8	24.3	23.05	1.76777	36.9	0.971169	0.967821	0.0109215	0.00903419	0.969495	0.00236799	0.974452	0.276214	0.370788	0.134153	0.250169	0.323501	0.0668735	0.399517	0.23957	0.271445	0.142071	0.164921	0.255508	0.0225396	122.3	129	113.537	118.529	125.65	4.73762	145.1	0.0104956	179.78	
7.4	14.5	10.95	5.02046	17.5	0.802218	0.917436	0.0441962	0.0175807	0.859827	0.0814715	0.912207	0.251729	0.301588	0.194	0.198808	0.276659	0.0352562	0.347335	0.156153	0.291387	0.109185	0.194305	0.22377	0.0956251	45	74.7	27.4672	63.5314	59.85	21.0011	76.6	0.0954719	202.758	
13.8	20	16.9	4.38406	27.1	0.926815	0.952436	0.0149686	0.0121092	0.939625	0.0181171	0.959272	0.290694	0.423689	0.183965	0.218544	0.357192	0.0940417	0.461799	0.250481	0.349369	0.154027	0.203518	0.299925	0.0699239	65.9	57.8	46.0566	29.0624	61.85	5.72756	74.6	0.0371488	594.162	
21.3	23.6	22.45	1.62635	37.6	0.971169	0.970256	0.00921704	0.00704286	0.970713	0.000645549	0.97766	0.153613	0.285896	0.0963111	0.209726	0.219755	0.0935383	0.262551	0.149626	0.173007	0.0957208	0.136334	0.161316	0.016533	179.1	133.6	91.9389	100.691	156.35	32.1734	182.4	0.0141956	685.441	
17	15.3	16.15	1.20208	23.6	0.94879	0.927821	0.0178617	0.016771	0.938305	0.0148279	0.947574	0.528307	0.723846	0.116479	0.145605	0.626076	0.138267	0.716108	0.515833	0.47224	0.109431	0.124846	0.494036	0.0308247	33	21.3	10.7806	6.76675	27.15	8.27315	33.6	0.0218178	31.9688	
16	11.7	13.85	3.04056	18.8	0.937903	0.865769	0.0267942	0.0541541	0.901836	0.0510064	0.910681	0.696656	0.624138	0.184208	0.212476	0.660397	0.0512786	0.779929	0.669457	0.517663	0.164904	0.197149	0.59356	0.107335	24.6	20.6	13.142	11.3058	22.6	2.82843	25.2	0.028034	4.5058	
18.6	17.1	17.85	1.06066	24.4	0.960081	0.941026	0.010532	0.0183114	0.950553	0.0134739	0.952465	0.514882	0.622175	0.208802	0.219781	0.568528	0.0758678	0.624584	0.47132	0.459916	0.180413	0.215486	0.465618	0.00806385	46.9	33.1	35.4948	24.292	40	9.75807	49.3	0.00627096	102.071	
13	12.3	12.65	0.494975	16	0.919758	0.899487	0.0233539	0.0258835	0.909623	0.0143337	0.917175	0.7465	0.792482	0.135361	0.215536	0.769491	0.0325141	0.831824	0.689025	0.649546	0.161554	0.166612	0.669285	0.0279158	17.3	15.9	5.67744	6.36745	16.6	0.989949	19.1	0.0187877	3.63492	
22.1	20.4	21.25	1.20208	35.9	0.972177	0.954359	0.00365631	0.0142917	0.963268	0.0125995	0.971714	0.202996	0.395247	0.137431	0.27465	0.299122	0.135942	0.294342	0.184658	0.174764	0.106994	0.108821	0.179711	0.00699578	155.7	99.6	102.526	101.348	127.65	39.6687	160.6	0.0192608	1701.53	
15.2	11.4	13.3	2.68701	17.9	0.931048	0.873077	0.0162629	0.0228463	0.902063	0.040992	0.907238	0.537159	0.493955	0.240818	0.268412	0.515557	0.0305503	0.607573	0.517733	0.397065	0.235775	0.188192	0.457399	0.0853248	37.1	34.8	26.0233	28.3227	35.95	1.62635	38.5	0.0185096	28.2926	
17.5	17.7	17.6	0.141421	32.2	0.95121	0.942179	0.0110755	0.0197734	0.946695	0.00638531	0.967997	0.352228	0.54605	0.174202	0.304317	0.449139	0.137053	0.517263	0.286979	0.288879	0.115421	0.109827	0.287929	0.00134345	60.1	46.5	26.8015	31.5991	53.3	9.61665	69.1	0.0440198	1187.07	
3.5	3.4	3.45	0.0707107	4.1	0.467339	0.483718	0.179111	0.190267	0.475528	0.0115819	0.480399	0.933333	0.9625	0.109713	0.118585	0.947917	0.0206239	0.95	0.839167	0.784167	0.175772	0.175526	0.811667	0.0388909	2.8	2.7	0.918937	1.82878	2.75	0.0707107	3.4	0.0162232	0.0832852	
17.7	18.4	18.05	0.494975	26.4	0.949597	0.940385	0.0179323	0.0117074	0.944991	0.00651398	0.952778	0.42817	0.488916	0.213459	0.219281	0.458543	0.0429538	0.57601	0.398316	0.412279	0.198516	0.195414	0.405298	0.00987337	62.1	56.6	54.8299	52.2413	59.35	3.88909	64.6	0.0172735	217.412	
19.7	23.6	21.65	2.75772	38.4	0.963105	0.966282	0.0144153	0.00892436	0.964693	0.00224663	0.976526	0.182734	0.306772	0.162415	0.157696	0.244753	0.087708	0.296508	0.165484	0.192058	0.148498	0.169079	0.178771	0.0187904	178	105.7	115.227	72.0171	141.85	51.1238	194.7	0.0235445	8827.43	
15.1	18.1	16.6	2.12132	29.3	0.932863	0.942179	0.0227117	0.0137743	0.937521	0.00658782	0.960524	0.268622	0.272126	0.177239	0.249432	0.270374	0.00247756	0.320404	0.168879	0.207586	0.111616	0.14558	0.188233	0.0273699	88	101.5	68.1746	57.4751	94.75	9.54594	116.3	0.0456506	1637.44	
17	13.4	15.2	2.54558	21.9	0.951008	0.904744	0.0154438	0.0307577	0.927876	0.0327139	0.935563	0.564723	0.614721	0.268844	0.310826	0.589722	0.0353535	0.673572	0.523211	0.4456	0.23629	0.259908	0.484405	0.0548787	69.2	60.2	106.05	99.6826	64.7	6.36396	70.4	0.021811	3257.14	
20.9	18.1	19.5	1.9799	30.4	0.968145	0.94141	0.008329	0.0182319	0.954778	0.0189044	0.961385	0.37491	0.542527	0.129654	0.217785	0.458718	0.118523	0.535697	0.367749	0.321972	0.110777	0.121671	0.34486	0.0323692	59.7	38.5	16.9316	17.5135	49.1	14.9907	60	0.0167557	68.5031	
14.3	21.6	17.95	5.16188	28.3	0.918952	0.960897	0.0309403	0.00884626	0.939925	0.0296602	0.956416	0.228204	0.370222	0.145249	0.191545	0.299213	0.100422	0.395167	0.202177	0.300274	0.10881	0.129534	0.251225	0.0693651	78.8	70.6	38.4644	34.9228	74.7	5.79828	84.6	0.0290022	311.457	
19.2	18.1	18.65	0.777817	31.1	0.959879	0.943974	0.017639	0.0110129	0.951927	0.0112463	0.966432	0.199732	0.626606	0.137909	0.227084	0.413169	0.301845	0.323981	0.196732	0.192103	0.134313	0.131981	0.194417	0.00327365	150.8	35.1	121.691	24.8661	92.95	81.8123	151.5	0.0313506	4206.12	
14.8	29.9	22.35	10.6773	40.8	0.929637	0.980385	0.0185866	0.0114678	0.955011	0.0358839	0.974844	0.194542	0.139457	0.143816	0.0900019	0.166999	0.0389509	0.183361	0.0671075	0.135694	0.0404588	0.0819193	0.101401	0.0484979	163.9	285.2	187.47	158.321	224.55	85.7721	288	0.0340949	3536.64	
19.8	23.2	21.5	2.40416	33.6	0.958266	0.968846	0.0117579	0.00806436	0.963556	0.00748121	0.971518	0.325911	0.433545	0.20382	0.199618	0.379728	0.0761087	0.454882	0.264275	0.325593	0.109262	0.180135	0.294934	0.0433583	80.5	68.4	45.7754	43.8006	74.45	8.55599	89.1	0.015009	873.754	
22.4	25	23.7	1.83848	39.7	0.971976	0.968462	0.010938	0.01061	0.970219	0.00248496	0.976878	0.133885	0.214979	0.0931458	0.164584	0.174432	0.0573421	0.227328	0.130685	0.147154	0.0895188	0.10693	0.138919	0.0116453	240.4	192.6	134.436	130.232	216.5	33.7997	243.7	0.0139255	2948.78	
18.3	24.8	21.55	4.59619	34.7	0.946774	0.971026	0.0102009	0.00681621	0.9589	0.0171484	0.970501	0.419416	0.454362	0.240218	0.200674	0.436889	0.0247105	0.538577	0.294902	0.401603	0.126588	0.198486	0.348252	0.075449	74.9	79.7	77.9721	80.5234	77.3	3.39411	87.9	0.0208	1164.59	
19.5	16.8	18.15	1.90919	25.3	0.961089	0.936923	0.0145711	0.0120237	0.949006	0.0170877	0.951526	0.362807	0.402973	0.151752	0.254383	0.38289	0.0284018	0.450216	0.349601	0.305882	0.13925	0.125498	0.327741	0.030914	62.1	56.5	27.7106	30.9668	59.3	3.9598	63.7	0.00815296	86.1159	
18.1	22.7	20.4	3.25269	35.2	0.948185	0.961795	0.0224315	0.0098717	0.95499	0.00962329	0.971792	0.119415	0.158843	0.048927	0.0797506	0.139129	0.0278796	0.216778	0.112922	0.141378	0.0492123	0.0598514	0.12715	0.0201216	175.9	177.6	80.0173	94.9751	176.75	1.20208	189.7	0.0323943	1378.23	
16.7	15.9	16.3	0.565685	23.2	0.940323	0.929744	0.0268515	0.0260354	0.935033	0.00748048	0.939906	0.447809	0.569348	0.22553	0.224581	0.508578	0.0859415	0.575144	0.416076	0.396016	0.19892	0.198086	0.406046	0.0141845	46.4	32.3	22.8726	18.1723	39.35	9.97021	48.6	0.0115701	51.2877	
13.9	13.4	13.65	0.353553	17.5	0.926008	0.912051	0.0246201	0.0246103	0.91903	0.00986894	0.92903	0.785341	0.796729	0.138055	0.186238	0.791035	0.00805191	0.917502	0.740782	0.731276	0.13052	0.165149	0.736029	0.00672192	17.4	17	5.54176	5.90668	17.2	0.282843	18.4	0.0229427	5.25905	
5.8	4.8	5.3	0.707107	6.5	0.725806	0.646538	0.090134	0.107394	0.686172	0.0560509	0.684038	0.915714	0.862262	0.119376	0.122248	0.888988	0.0377965	0.956667	0.851429	0.702143	0.0956288	0.0997632	0.776786	0.105561	5.4	4.6	1.57762	1.3499	5	0.565685	5.8	0.00696641	0.195941	
14.7	11.8	13.25	2.05061	18.2	0.934677	0.874744	0.0145757	0.0290476	0.904711	0.0423796	0.911307	0.357582	0.565245	0.224424	0.277691	0.461413	0.14684	0.418526	0.32823	0.284505	0.182878	0.199047	0.306367	0.0309182	59	30.1	37.6563	26.5139	44.55	20.4354	60.2	0.0217202	44.2285	
19.8	18.6	19.2	0.848528	29.4	0.961895	0.949872	0.0103874	0.0152109	0.955883	0.0085018	0.962833	0.326681	0.446278	0.195356	0.216508	0.38648	0.0845682	0.448336	0.308901	0.282557	0.178882	0.147526	0.295729	0.0186282	84.5	59.9	50.7067	46.3788	72.2	17.3948	86.7	0.0157128	114.481	
10.3	7.2	8.75	2.19203	11.1	0.875605	0.817051	0.0343998	0.0331303	0.846328	0.0414036	0.85313	0.789407	0.885779	0.13379	0.158707	0.837593	0.0681458	0.816776	0.756819	0.537351	0.148682	0.157598	0.647085	0.155188	12.3	7.5	2.98329	2.75882	9.9	3.39411	12.9	0.0234739	1.33825	
19.8	23.4	21.6	2.54558	32.2	0.962702	0.965385	0.0132803	0.0110121	0.964043	0.00189717	0.968153	0.276236	0.32718	0.208781	0.227839	0.301708	0.0360224	0.419402	0.262165	0.307531	0.190624	0.216421	0.284848	0.0320788	140.1	137.7	126.35	128.017	138.9	1.69706	143.2	0.0081283	138.808	
16.9	14	15.45	2.05061	21.2	0.94879	0.916923	0.0144513	0.025056	0.932857	0.0225335	0.937989	0.5156	0.74571	0.187185	0.162284	0.630655	0.162713	0.630214	0.508002	0.42327	0.189522	0.160124	0.465636	0.0599143	38.1	18.9	22.8592	6.20842	28.5	13.5765	38.8	0.0146943	31.1143	
18.9	9.9	14.4	6.36396	22	0.956452	0.855641	0.0121415	0.0402989	0.906046	0.0712838	0.927426	0.460262	0.698913	0.126771	0.19791	0.579588	0.168751	0.529622	0.449578	0.242313	0.116496	0.0985367	0.345946	0.146559	44	15.7	18.2878	10.5835	29.85	20.0111	44.7	0.0567797	30.5985	
12.2	18.5	15.35	4.45477	24.7	0.896371	0.946282	0.0213832	0.0155435	0.921327	0.0352925	0.945383	0.289147	0.382727	0.212774	0.176876	0.335937	0.0661711	0.449321	0.220824	0.346619	0.0868833	0.159826	0.283721	0.0889502	58.5	58.3	31.7394	29.7734	58.4	0.141421	63.7	0.0438101	216.863	
24.3	21.3	22.8	2.12132	38	0.979637	0.954359	0.00852462	0.0169675	0.966998	0.0178743	0.973748	0.110026	0.300425	0.04813	0.239257	0.205225	0.134632	0.168015	0.108606	0.0958142	0.0470244	0.0437876	0.10221	0.0090451	266.8	154.7	129.352	151.499	210.75	79.2667	270	0.0166647	13663.2	
