S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1		NPOP1	NPOP2	RSANC	T1	MUTRATE
41	12	41	12	26.5	20.5061	53	-1.37473	-1.01164	-1.19318	0.25675	8.55238	2.2	5.37619	4.49181	0.985118	301.859		23421	21680	86.7250976	47590	1.42163e-07
15	11	15	11	13	2.82843	26	0.211136	0.979585	0.595361	0.543376	4.85714	3.73231	4.29473	0.795379	0.957982	98.5795		37007	34666	85.9447358	43491	1.37128e-07
5	144	5	144	74.5	98.2878	149	-1.15871	1.95175	0.396517	2.19943	1.00952	56.4246	28.7171	39.1844	0.795946	172.018		37643	29287	52.6815714	207145	6.91123e-08
15	1	15	1	8	9.89949	16	0.326522	-1.15559	-0.414533	1.04801	4.99048	0.0769231	2.5337	3.47441	0.969123	60.2385		7598	45661	33.0964151	139329	1.35943e-07
31	7	31	7	19	16.9706	38	-0.33296	-0.606788	-0.469874	0.193626	8.78095	1.47077	5.12586	5.16908	0.985629	285.879		14717	1589	92.5412595	484751	1.29822e-07
28	20	28	20	24	5.65685	48	-0.8817	-1.08265	-0.982175	0.142093	6.8	3.65846	5.22923	2.2214	0.985087	321.341		20588	41913	91.7818669	160425	8.39013e-08
6	31	4	29	18.5	17.6777	35	-1.98306	0.0687148	-0.957171	1.45082	0.8	8.27385	4.53692	5.28481	0.978536	259.533		10832	34929	50.5351919	43083	9.01309e-08
46	0	46	0	23	32.5269	46	-0.212216	0	-0.106108	0.150059	13.4476	0	6.72381	9.5089	0.954415	107.6		22257	1447	9.7481077	326915	1.67255e-07
237	547	57	367	392	219.203	604	2.31427	3.12004	2.71716	0.569766	110.971	255.415	183.193	102.137	0.329566	285.349		47743	16633	6.5764681	52015	1.65955e-07
66	25	63	22	45.5	28.9914	88	-1.01727	-0.55376	-0.785512	0.327748	15.5429	5.56	10.5514	7.05895	0.814515	50.559		11386	32089	67.1772227	422750	1.03981e-07
44	37	44	37	40.5	4.94975	81	0.914235	-1.08083	-0.0832967	1.41072	16.419	6.91077	11.6649	6.72337	0.960014	259.395		49408	39203	10.9436118	242389	7.81500e-08
15	3	15	3	9	8.48528	18	-0.629535	-1.31104	-0.970287	0.481896	3.88571	0.366154	2.12593	2.48871	0.950837	33.5923		38491	46365	82.9183791	415918	9.64261e-08
22	33	22	33	27.5	7.77817	55	0.334355	0.875143	0.604749	0.382395	7.31429	10.6738	8.99407	2.37557	0.964244	264.364		35660	29807	22.3899423	56150	1.41786e-07
26	33	26	33	29.5	4.94975	59	1.33401	0.0218437	0.677928	0.927844	10.5524	8.69846	9.62542	1.31092	0.948516	182.115		21109	26010	46.9947429	225799	1.48815e-07
4	29	4	29	16.5	17.6777	33	1.31119	-0.642863	0.334165	1.38173	1.73333	6.28	4.00667	3.21498	0.521145	9.13077		25508	12141	49.3577507	443786	1.37164e-07
11	30	11	30	20.5	13.435	41	0.702974	-1.12432	-0.210675	1.29209	4	5.48	4.74	1.04652	0.987694	401.938		25513	46032	46.7795319	433331	1.53576e-07
37	12	37	12	24.5	17.6777	49	1.55996	1.63752	1.59874	0.0548463	15.5524	4.67385	10.1131	7.69229	0.954443	189.69		24223	538	9.4914827	499722	1.13500e-07
43	31	42	30	37	8.48528	73	0.473069	-0.997824	-0.262377	1.04008	14.6857	5.94462	10.3152	6.18089	0.970084	304.705		31025	23761	43.9777626	173197	1.49764e-07
8	1	8	1	4.5	4.94975	9	0.337305	-0.310532	0.0133865	0.45809	2.68571	0.212308	1.44901	1.74896	0.981162	58.7154		46247	27899	67.4688419	424611	1.14808e-07
1	84	1	84	42.5	58.6899	85	-1.15945	-2.29738	-1.72841	0.804638	0.133333	9.02769	4.58051	6.28926	0.877755	46.6051		35701	41906	18.4097884	203445	1.13497e-07
26	11	26	11	18.5	10.6066	37	-1.04173	0.582281	-0.229725	1.14835	6	3.38769	4.69385	1.84718	0.729402	16.3154		15353	8749	81.2112379	498490	1.57187e-07
23	9	23	9	16	9.89949	32	-1.74271	-0.400449	-1.07158	0.949124	4.09524	2.06462	3.07993	1.43587	0.953891	60.8436		48970	34471	11.0019583	27946	1.17315e-07
7	54	6	53	30.5	33.234	60	0.317911	-1.06996	-0.376026	0.981375	2.34286	10.2031	6.27297	5.55801	0.948962	143.631		14830	24423	51.7220935	34241	1.04172e-07
22	23	20	21	22.5	0.707107	43	-0.862003	0.653056	-0.104474	1.07131	5.35238	7.11077	6.23158	1.24337	0.962049	170.513		7860	46041	38.2595626	310678	6.82992e-08
8	22	7	21	15	9.89949	29	1.13557	0.771071	0.953321	0.25774	3.21905	6.99385	5.10645	2.66919	0.989589	541.136		29203	16827	9.4310344	486369	1.17330e-07
11	32	11	32	21.5	14.8492	43	-1.33696	1.99925	0.331148	2.35906	2.20952	12.8831	7.5463	7.54734	0.973657	342.251		16859	21518	49.6754118	27875	1.39290e-07
2	43	2	43	22.5	28.9914	45	-1.00161	-0.0986829	-0.550145	0.638464	0.380952	10.9754	5.67817	7.49139	0.949162	139.738		41042	40547	46.1593413	201295	1.23170e-07
22	473	12	463	247.5	318.905	485	-0.153481	3.59685	1.72168	2.65188	6.51429	235.751	121.133	162.095	0.46515	257.91		49800	24631	7.5460735	328300	9.74814e-08
17	6	16	5	11.5	7.77817	22	0.066479	-1.04268	-0.488098	0.78429	5.31429	1.01846	3.16637	3.03761	0.985979	183.167		34984	4672	83.8309320	167205	8.96909e-08
11	52	10	51	31.5	28.9914	62	-0.447199	0.174838	-0.136181	0.439846	2.99048	14.2492	8.61985	7.96114	0.977754	457.428		29519	23197	70.3382136	192509	8.02134e-08
4	1	4	1	2.5	2.12132	5	-0.426101	0.380877	-0.0226118	0.57062	1.06667	0.323077	0.694872	0.525797	0.991535	69.7923		14283	17121	17.8044396	345071	1.31988e-07
13	19	13	19	16	4.24264	32	-0.522641	-1.10024	-0.811441	0.408426	3.46667	3.44308	3.45487	0.0166805	0.942375	59.9		24806	35618	44.1001845	239455	1.57599e-07
6	28	6	28	17	15.5563	34	0.510377	0.89074	0.700558	0.268957	2.11429	9.10769	5.61099	4.94509	0.977513	292.495		24438	30710	47.1456729	362376	1.48310e-07
26	76	24	74	51	35.3553	100	-1.75744	1.72785	-0.0147925	2.46447	4.62857	28.7785	16.7035	17.0766	0.555886	42.2231		10258	32492	21.7869975	404598	1.46446e-07
3	16	3	16	9.5	9.19239	19	-0.211146	0.293472	0.041163	0.356819	0.857143	4.54462	2.70088	2.60744	0.94981	63.7077		34662	10944	2.9979948	249742	1.42022e-07
14	3	14	3	8.5	7.77817	17	0.876015	1.01319	0.944604	0.0969993	5.25714	1.11077	3.18396	2.93193	0.973664	99.2179		12181	7947	42.0442929	186668	1.69332e-07
18	13	18	13	15.5	3.53553	31	0.871417	-0.215951	0.327733	0.768885	6.72381	3.19077	4.95729	2.49824	0.992083	563.641		31241	49414	4.5314267	85062	8.90518e-08
50	60	47	57	55	7.07107	107	0.838342	1.48319	1.16077	0.455978	18.3714	21.7785	20.0749	2.40914	0.897479	200.069		10431	17024	75.1297413	301320	1.02202e-07
15	21	15	21	18	4.24264	36	0.639713	-0.47644	0.0816363	0.789239	5.35238	4.77538	5.06388	0.407998	0.988209	422.644		17407	13763	27.6284924	436924	1.29139e-07
23	22	23	22	22.5	0.707107	45	0.508682	1.24998	0.879333	0.52418	7.94286	7.75692	7.84989	0.131475	0.887507	69.5718		24139	3181	36.5213991	296230	1.67752e-07
1	5	1	5	3	2.82843	6	0.23502	0.446901	0.340961	0.149822	0.342857	1.51692	0.92989	0.83019	0.970639	37.1615		21672	2220	36.3061021	195588	1.18933e-07
17	7	17	7	12	7.07107	24	0.669955	-1.80824	-0.569144	1.75235	6.09524	0.750769	3.423	3.77911	0.98792	221.641		14868	14864	5.1609398	243376	1.10663e-07
21	15	20	14	18	4.24264	35	1.92724	-0.653564	0.636839	1.82491	9.48571	3.19077	6.33824	4.4512	0.948195	106.008		7882	48029	85.9232283	77117	1.21874e-07
2	44	2	44	23	29.6985	46	-0.268257	2.57837	1.15505	2.01287	0.552381	19.3569	9.95465	13.2968	0.975694	516.272		10774	16927	60.4233771	75811	9.86895e-08
18	42	18	42	30	16.9706	60	-0.190427	1.51164	0.660605	1.20354	5.27619	15.3969	10.3366	7.15644	0.913871	135.303		7176	14271	64.6814453	414964	1.01918e-07
13	587	3	577	300	405.879	590	-1.77777	3.43624	0.829235	3.68686	2.19048	286.24	144.215	200.853	0.694917	568.062		32542	42730	67.0782252	485243	1.11537e-07
16	8	16	8	12	5.65685	24	-0.705048	-0.416915	-0.560982	0.20374	4.05714	1.81846	2.9378	1.58299	0.978996	125.121		47316	5376	96.0648924	460310	1.53269e-07
15	41	15	41	28	18.3848	56	0.194652	0.174585	0.184619	0.0141894	4.8381	11.24	8.03905	4.52683	0.979198	429.054		33211	6539	93.5504348	307001	6.70178e-08
43	0	43	0	21.5	30.4056	43	-0.58137	0	-0.290685	0.411091	11.4286	0	5.71429	8.08122	0.960484	105.267		43503	36774	64.4336233	155179	8.75941e-08
183	251	140	208	217	48.0833	391	1.98657	-0.716829	0.634872	1.91159	81.581	53.8985	67.7397	19.5745	0.898007	629.387		3236	31389	45.5290122	275895	1.65175e-07
15	30	14	29	22.5	10.6066	44	-1.91527	0.820578	-0.547344	1.93453	2.4	9.6	6	5.09117	0.966244	206.915		31408	19611	39.6276774	90842	7.02905e-08
3	18	3	18	10.5	10.6066	21	-0.395378	-0.545968	-0.470673	0.106483	0.8	3.99077	2.39538	2.25621	0.959477	69.8128		16395	4184	44.6608456	272747	1.53587e-07
43	20	42	19	31.5	16.2635	62	-1.02534	-0.731149	-0.878247	0.208028	10.0571	4.17231	7.11473	4.16121	0.95477	139.697		8429	18083	45.7882399	243294	1.24073e-07
32	5	32	5	18.5	19.0919	37	-0.136297	-1.01045	-0.573376	0.618123	9.52381	0.843077	5.18344	6.1382	0.94305	70.6205		21107	15879	58.5197442	457144	1.15401e-07
21	35	21	35	28	9.89949	56	-0.776898	0.93853	0.0808163	1.21299	5.2381	11.4677	8.35289	4.40499	0.92081	115.785		29385	44111	7.6086559	98063	1.37064e-07
6	23	6	23	14.5	12.0208	29	0.36583	0.881176	0.623503	0.364405	2.0381	7.48923	4.76366	3.85453	0.989593	530.903		37565	44400	50.8212039	399789	6.82827e-08
4	12	4	12	8	5.65685	16	-0.376464	-1.04129	-0.708877	0.470103	1.08571	2.17231	1.62901	0.768338	0.996744	547.295		28457	20447	14.9261554	85935	9.43444e-08
42	44	41	43	43	1.41421	85	0.598319	-0.0957119	0.251304	0.490754	14.7238	11.24	12.9819	2.46343	0.968833	401.205		29333	32431	50.1127369	197110	1.09907e-07
7	1	7	1	4	4.24264	8	-1.37083	0.0543784	-0.658227	1.00778	1.33333	0.270769	0.802051	0.751346	0.988521	56.9538		17432	27240	2.5816913	83791	1.09569e-07
11	10	11	10	10.5	0.707107	21	0.16044	2.16835	1.1644	1.41981	3.52381	4.35692	3.94037	0.5891	0.973591	153.546		49391	32982	49.0534241	307066	1.13260e-07
12	36	10	34	24	16.9706	46	1.63366	-0.562412	0.535626	1.55286	5.2381	8.02154	6.62982	1.96819	0.937883	112.697		8835	6032	66.6238995	269979	1.06641e-07
8	2	8	2	5	4.24264	10	0.251777	0.498725	0.375251	0.174619	2.62857	0.646154	1.63736	1.40178	0.991383	157.815		11060	12167	26.8003536	439740	1.12949e-07
0	33	0	33	16.5	23.3345	33	0	0.318239	0.159119	0.225029	0	9.38462	4.69231	6.63593	0.97556	244.962		33963	29080	8.4307479	74874	1.17810e-07
7	24	7	24	15.5	12.0208	31	-0.0963091	-0.924204	-0.510257	0.58541	2.09524	4.69538	3.39531	1.83858	0.990811	409.092		31188	16800	33.4123246	46980	1.25329e-07
11	15	11	15	13	2.82843	26	0.117037	-0.330219	-0.106591	0.316258	3.48571	3.55692	3.52132	0.0503522	0.98746	281.605		38124	41304	99.1332147	243810	9.73696e-08
22	7	22	7	14.5	10.6066	29	-0.316092	-0.673536	-0.494814	0.252751	6.24762	1.43077	3.83919	3.40603	0.943254	56.2949		23453	10868	56.0291179	390250	1.14440e-07
55	17	55	17	36	26.8701	72	0.208973	0.450541	0.329757	0.170815	17.7333	5.02462	11.379	8.98642	0.691305	32.6641		25498	31030	63.5062245	187888	1.01383e-07
4	13	4	13	8.5	6.36396	17	0.963735	1.98686	1.4753	0.723458	1.6	5.39385	3.49692	2.68265	0.931232	58.1513		49376	16245	4.4272252	326616	1.33173e-07
23	8	23	8	15.5	10.6066	31	0.152026	0.607501	0.379763	0.32207	7.33333	2.50154	4.91744	3.41659	0.979313	205.377		12633	15761	45.4858152	403117	1.34420e-07
0	369	0	369	184.5	260.922	369	0	3.407	1.7035	2.40911	0	179.434	89.7169	126.879	0.829495	651.885		26128	27673	56.5108422	418737	1.64365e-07
13	4	13	4	8.5	6.36396	17	-0.091776	0.763247	0.335735	0.604592	3.90476	1.34769	2.62623	1.80812	0.983662	138.997		38623	5026	72.1562332	88289	1.63834e-07
39	3	39	3	21	25.4558	42	-0.292485	-1.12856	-0.710521	0.591193	11.1714	0.424615	5.79802	7.59914	0.94234	75.6308		27805	24244	32.3349793	111415	1.07928e-07
42	35	41	34	38.5	4.94975	76	1.72729	1.2203	1.4738	0.358493	18.1333	12.1569	15.1451	4.22596	0.973211	534.646		44815	9962	63.2984640	134571	8.70786e-08
2	1	2	1	1.5	0.707107	3	-1.49051	-0.713854	-1.10218	0.549177	0.266667	0.147692	0.207179	0.0841276	0.981324	10.2103		18301	6386	28.8250671	238958	1.67084e-07
38	10	38	10	24	19.799	48	1.05122	0.0473143	0.549266	0.709866	14.5714	2.65846	8.61495	8.42374	0.965454	202.254		3615	38503	50.5185346	72964	1.48812e-07
3	20	3	20	11.5	12.0208	23	1.44695	0.605396	1.02617	0.595065	1.37143	6.12615	3.74879	3.3621	0.989153	406.805		33197	5299	85.8103838	272248	1.43183e-07
15	11	15	11	13	2.82843	26	-0.975693	-0.97501	-0.975352	0.000482771	3.48571	2.03692	2.76132	1.02445	0.98993	254.097		49208	44636	37.8381557	201504	1.25142e-07
18	28	18	28	23	7.07107	46	-0.0786536	-0.431563	-0.255108	0.249545	5.42857	6.48	5.95429	0.743472	0.96353	167.2		15635	49346	40.4408989	95292	1.66812e-07
13	16	13	16	14.5	2.12132	29	0.826153	-1.13407	-0.153958	1.38609	4.8381	2.83385	3.83597	1.41722	0.968496	113.044		43090	1865	59.3777567	340062	1.25917e-07
31	23	30	22	27	5.65685	53	-1.06579	-0.711955	-0.88887	0.250196	7.12381	4.84615	5.98498	1.61055	0.887501	50.6333		24129	40455	35.3889963	25831	1.69101e-07
0	1	0	1	0.5	0.707107	1	0	1.1299	0.564952	0.798963	0	0.443077	0.221538	0.313303	0.999048	298.308		20928	34754	4.4637687	67409	1.65999e-07
1	7	1	7	4	4.24264	8	1.37595	-0.242245	0.566851	1.14423	0.514286	1.68923	1.10176	0.830812	0.98825	107.715		43987	36048	35.0010560	295158	1.31765e-07
14	22	14	22	18	5.65685	36	0.297322	0.751759	0.524541	0.321336	4.62857	6.96308	5.79582	1.65074	0.868707	46.3564		28458	4067	17.5379437	126116	1.22190e-07
13	38	12	37	25.5	17.6777	50	-1.0097	0.0880168	-0.460844	0.776207	2.97143	10.1908	6.5811	5.10484	0.978075	345.682		43049	30235	96.9660709	337866	1.40478e-07
22	17	21	16	19.5	3.53553	38	-1.44276	-0.968253	-1.20551	0.335527	4.4	3.23077	3.81538	0.826771	0.986894	278.692		27846	38630	28.6501152	243103	1.24091e-07
18	30	18	30	24	8.48528	48	-1.00078	1.14303	0.0711261	1.51591	4.17143	10.2831	7.22725	4.32159	0.987068	624.762		18861	36280	41.5912133	91417	1.61223e-07
9	24	9	24	16.5	10.6066	33	0.378938	-0.906364	-0.263713	0.908846	3.04762	4.72615	3.88689	1.1869	0.971465	144.297		47149	37737	28.9405096	448573	8.46471e-08
16	4	16	4	10	8.48528	20	-0.829457	-0.444454	-0.636956	0.272238	3.90476	0.873846	2.3893	2.14318	0.964819	56.1487		45241	35888	16.5526208	421987	1.39488e-07
38	9	38	9	23.5	20.5061	47	1.21086	-1.49467	-0.141903	1.9131	15.0095	1.26154	8.13553	9.72129	0.930597	91.0256		35400	960	74.5708441	231438	1.09540e-07
15	24	15	24	19.5	6.36396	39	0.310038	0.0819798	0.196009	0.161262	4.97143	6.43077	5.7011	1.03191	0.916336	70.4179		4560	37472	13.4658365	76780	8.71918e-08
12	15	12	15	13.5	2.12132	27	-0.970241	0.04747	-0.461386	0.719631	2.77143	3.98462	3.37802	0.857853	0.985064	237.467		37849	19704	21.4078059	66309	7.19849e-08
15	0	15	0	7.5	10.6066	15	-0.0196365	0	-0.00981826	0.0138851	4.59048	0	2.29524	3.24596	0.979594	81.3333		33191	20316	15.2893623	461026	7.28210e-08
1	6	1	6	3.5	3.53553	7	-1.15945	-1.95785	-1.55865	0.564558	0.133333	0.532308	0.332821	0.282117	0.992551	52.1821		8198	27792	51.4229990	435869	1.61900e-07
17	2	17	2	9.5	10.6066	19	0.213668	-0.406615	-0.0964732	0.438606	5.50476	0.424615	2.96469	3.59221	0.976181	95.0308		27597	16757	74.0715103	404935	1.12983e-07
391	162	321	92	276.5	161.927	483	-0.833346	2.43009	0.798373	2.3076	97.6952	68.5815	83.1384	20.5865	0.37762	130.669		5677	23520	86.0660291	244749	1.65559e-07
21	24	21	24	22.5	2.12132	45	-0.740519	1.13633	0.197906	1.32713	5.29524	8.24923	6.77223	2.08879	0.811897	37.8436		8241	27951	19.9542794	220114	1.58785e-07
4	10	4	10	7	4.24264	14	-1.22029	-0.413782	-0.817037	0.57029	0.761905	2.28923	1.52557	1.07998	0.990325	179.749		48544	28655	49.7952424	64572	1.44507e-07
6	16	6	16	11	7.07107	22	-0.176221	-1.11866	-0.647443	0.666408	1.75238	2.85231	2.30234	0.777766	0.913791	28.3667		19456	12079	42.4402966	485927	1.30888e-07
7	20	6	19	13.5	9.19239	26	0.795858	-0.327028	0.234415	0.794	2.62857	4.76308	3.69582	1.50932	0.935055	61.2718		28583	48828	36.5642892	209929	1.27976e-07
10	15	9	14	12.5	3.53553	24	-0.741637	-0.341088	-0.541362	0.283231	2.47619	3.54462	3.0104	0.75549	0.987238	247.562		11980	7914	28.3125189	251920	9.27347e-08
1	30	1	30	15.5	20.5061	31	-1.15945	-0.463435	-0.81144	0.492154	0.133333	6.88	3.50667	4.77061	0.985455	305.644		26608	27519	72.3831598	128499	9.01964e-08
10	13	10	13	11.5	2.12132	23	-0.494117	-0.932787	-0.713452	0.310186	2.67619	2.47385	2.57502	0.143079	0.989535	243.364		9293	44759	13.0775265	183875	1.35030e-07
66	69	61	64	67.5	2.12132	130	-0.234884	0.878957	0.322036	0.787604	19.2	22.1877	20.6938	2.11262	0.893856	198.551		21212	49041	18.2517678	166399	1.17027e-07
3	6	3	6	4.5	2.12132	9	-0.0883243	-1.10639	-0.597357	0.719881	0.895238	0.984615	0.939927	0.0631993	0.99563	217.956		9369	9550	12.4942726	154671	1.37377e-07
0	5	0	5	2.5	3.53553	5	0	-0.171976	-0.0859881	0.121606	0	1.23077	0.615385	0.870285	0.994139	134.462		19783	2633	26.3036529	286255	1.61266e-07
20	26	20	26	23	4.24264	46	-0.0877979	0.171776	0.0419889	0.183546	6.01905	7.13231	6.57568	0.787194	0.95355	144.805		28158	37302	64.2789301	137775	1.46582e-07
25	41	25	41	33	11.3137	66	-1.20291	-0.343473	-0.773193	0.607715	5.46667	9.76923	7.61795	3.04237	0.950429	165.372		13482	21430	86.5000780	381384	1.15207e-07
5	32	5	32	18.5	19.0919	37	0.0530492	-0.316516	-0.131733	0.261322	1.5619	7.67385	4.61788	4.3218	0.957408	127.885		49502	19552	20.0299715	308865	1.25373e-07
15	19	15	19	17	2.82843	34	0.680922	-0.529408	0.0757569	0.855833	5.4	4.24	4.82	0.820244	0.953077	99.3821		10006	5849	15.1437813	161372	9.02582e-08
0	51	0	51	25.5	36.0624	51	0	1.19904	0.59952	0.847849	0	17.5538	8.77692	12.4124	0.98239	636.769		26050	35706	81.5586483	250209	7.00602e-08
32	2	32	2	17	21.2132	34	1.87447	-0.670672	0.601901	1.79969	14.2095	0.36	7.28476	9.79309	0.968018	168.459		24678	25740	4.5727143	359915	1.68111e-07
15	235	14	234	125	155.563	249	-0.332827	-1.48426	-0.908545	0.814187	4.22857	38.5415	21.3851	24.2629	0.915036	304.305		5278	34256	97.3524098	381185	9.12232e-08
34	46	33	45	40	8.48528	79	1.37387	0.452106	0.912988	0.651786	13.8476	13.4862	13.6669	0.255594	0.978465	632.303		39741	34768	53.3123540	389681	1.14582e-07
48	7	47	6	27.5	28.9914	54	0.881946	-0.144691	0.368628	0.725942	17.7905	1.74769	9.76908	11.344	0.962079	199.985		15462	41489	89.5345469	59140	1.66462e-07
23	23	22	22	23	0	45	0.352645	-0.148146	0.102249	0.354113	7.67619	5.78154	6.72886	1.33972	0.981263	345.103		23663	18753	65.0763862	140558	8.66443e-08
26	2	26	2	14	16.9706	28	1.51294	-1.22394	0.144502	1.93526	10.8952	0.224615	5.55993	7.54527	0.763756	18.5154		44042	356	55.7922394	294964	1.50577e-07
18	5	18	5	11.5	9.19239	23	-0.693405	-1.1502	-0.921803	0.323003	4.59048	0.778462	2.68447	2.6955	0.993173	314.949		43901	38623	89.2901027	26066	1.67757e-07
162	4	162	4	83	111.723	166	0.38611	1.61805	1.00208	0.871112	54.181	1.68308	27.932	37.1216	0.848535	142.177		28714	44729	9.7326505	161953	8.34961e-08
1	6	1	6	3.5	3.53553	7	-1.15945	-1.56977	-1.36461	0.290143	0.133333	0.738462	0.435897	0.42789	0.989427	49.2205		8113	24774	12.8431887	325180	7.67354e-08
7	2	7	2	4.5	3.53553	9	1.75175	-0.959878	0.395936	1.91741	3.2	0.289231	1.74462	2.05822	0.964441	37.8872		41252	23277	90.8080518	70780	1.02555e-07
169	18	165	14	93.5	106.773	183	-1.99712	-0.906807	-1.45196	0.770965	28.4667	3.51077	15.9887	17.6465	0.977627	560.492		25793	7868	24.7296543	339784	8.26481e-08
26	31	24	29	28.5	3.53553	55	-0.0178747	-0.293373	-0.155624	0.194807	7.9619	7.48308	7.72249	0.338582	0.930925	110.882		36054	31085	4.3482568	370259	1.09048e-07
18	12	18	12	15	4.24264	30	-0.372058	-1.20274	-0.787401	0.587384	5.02857	2.02154	3.52505	2.12629	0.987727	253.051		10548	29404	68.5229685	305110	7.46829e-08
9	8	9	8	8.5	0.707107	17	0.353134	0.395235	0.374184	0.0297698	3.02857	2.36	2.69429	0.472751	0.97932	125.808		15066	28363	90.1128786	344785	1.32637e-07
8	13	8	13	10.5	3.53553	21	0.308795	-0.129807	0.0894942	0.310139	2.66667	3.27692	2.97179	0.431516	0.983145	181.349		42184	46076	79.8975184	370174	1.13427e-07
16	36	15	35	26	14.1421	51	-0.0363485	1.07188	0.517767	0.783638	4.87619	12.1262	8.50117	5.1265	0.809887	49.1769		15894	6417	98.8026208	68395	1.15429e-07
1	18	1	18	9.5	12.0208	19	1.37595	0.971409	1.17368	0.286052	0.514286	6.00923	3.26176	3.88551	0.921364	50.6385		13056	48091	83.1032642	101054	1.29009e-07
38	47	37	46	42.5	6.36396	84	0.74581	0.835999	0.790904	0.0637733	13.7333	15.0185	14.3759	0.908723	0.979219	700.341		14597	4432	30.3253410	465635	1.36864e-07
14	12	14	12	13	1.41421	26	-0.19369	-0.42513	-0.30941	0.163653	4.09524	2.74769	3.42147	0.952859	0.963017	87.5462		450	49663	42.4061044	334259	9.96274e-08
3	39	3	39	21	25.4558	42	1.13989	0.596995	0.868443	0.383886	1.27619	11.8369	6.55656	7.46757	0.986047	575.308		12036	34806	40.1721903	111076	1.47133e-07
7	18	7	18	12.5	7.77817	25	-0.319351	-0.94613	-0.63274	0.4432	1.9619	3.45846	2.71018	1.05823	0.99028	300.356		34935	23875	81.6731707	322442	7.58099e-08
45	14	45	14	29.5	21.9203	59	0.0202242	0.847323	0.433774	0.584847	13.9048	4.57231	9.23853	6.59904	0.923639	104.931		27702	16300	8.7197606	53820	1.55724e-07
7	47	7	47	27	28.2843	54	0.0630064	-1.40425	-0.670623	1.03751	2.19048	7.77846	4.98447	3.9513	0.989051	526.518		31722	15956	11.5822273	48072	1.08325e-07
25	11	24	10	18	9.89949	35	-0.347019	0.372987	0.0129838	0.509121	7.04762	3.20615	5.12689	2.71633	0.9642	128.564		10884	8246	3.4222683	154644	1.53044e-07
35	31	33	29	33	2.82843	64	-1.59236	0.650591	-0.470884	1.58601	6.72381	9.54462	8.13421	1.99461	0.98737	675.192		30259	8320	71.9933704	450237	1.63731e-07
29	32	28	31	30.5	2.12132	60	1.20894	0.184117	0.696528	0.724659	11.4857	8.8	10.1429	1.89909	0.965472	283.126		18409	5322	17.2843485	329545	1.59451e-07
2	22	2	22	12	14.1421	24	-0.268257	-0.40111	-0.334684	0.0939415	0.552381	5.12615	2.83927	3.23415	0.977385	153.492		49593	2070	92.7356757	134230	1.53156e-07
1	78	1	78	39.5	54.4472	79	1.12241	-1.07531	0.0235514	1.55402	0.47619	14.7846	7.6304	10.1176	0.984668	627.487		47100	42316	78.2463010	385480	1.06748e-07
4	11	4	11	7.5	4.94975	15	1.36083	0.720628	1.04073	0.452692	1.75238	3.50769	2.63004	1.24119	0.929492	40.5897		6450	2729	3.0345175	68829	7.46100e-08
17	11	17	11	14	4.24264	28	-1.06688	0.192071	-0.437403	0.890212	3.84762	3.04923	3.44842	0.564546	0.989205	309.128		42129	13740	52.8812756	363167	1.64834e-07
42	34	41	33	38	5.65685	75	0.976745	0.342867	0.659806	0.44822	15.8667	9.72615	12.7964	4.342	0.925707	161.364		6814	26186	76.0536786	159722	1.47972e-07
46	5	46	5	25.5	28.9914	51	-1.91134	-0.970527	-1.44093	0.665253	7.84762	0.861538	4.35458	4.9399	0.955518	76.6308		32965	27500	58.6795240	400120	8.17956e-08
23	39	22	38	31	11.3137	61	-0.550142	-1.33117	-0.940655	0.552268	6.13333	6.61538	6.37436	0.340862	0.95863	155.664		35386	27157	32.8267296	345518	1.42616e-07
16	13	16	13	14.5	2.12132	29	1.12999	0.436278	0.783133	0.490527	6.30476	3.84308	5.07392	1.74067	0.914764	55.7667		29093	14447	2.3559088	487978	1.24570e-07
28	40	28	40	34	8.48528	68	1.50126	0.602681	1.05197	0.635394	11.6952	12.1538	11.9245	0.324285	0.977656	536.51		47144	31761	32.2261378	178466	1.39186e-07
