S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1		NPOP1	NPOP2	RSANC	Nem	T2	T1	MUTRATE	MIG12	MIG21
11	11	3	3	11	0	14	-0.837824	1.82386	0.493017	1.88209	2.64762	4.46462	3.55612	1.28481	0.366417	5.78718		10940	15448	20.6641507	6.0646074	25189	417537	1.37531e-07	5.54352e-04	3.92582e-04
46	57	14	25	51.5	7.77817	71	1.25573	0.279008	0.76737	0.690648	18.2857	16.0215	17.1536	1.60101	0.159388	20.3128		26186	1815	30.0604935	7.3110269	124284	143495	7.22532e-08	2.79196e-04	0.0040281
20	13	13	6	16.5	4.94975	26	-0.683968	-0.477457	-0.580712	0.146025	5.12381	2.92923	4.02652	1.5518	0.262524	5.31795		41386	12906	60.4897573	5.8101601	117054	383380	9.24156e-08	1.40390e-04	4.50191e-04
4	2	4	2	3	1.41421	6	-1.51811	0.57417	-0.471972	1.47947	0.647619	0.664615	0.656117	0.0120182	0.246505	0.871795		2919	1388	0.1748239	7.9251082	119454	52553	6.92721e-08	0.0027150	0.0057097
16	12	10	6	14	2.82843	22	-1.68477	-0.764512	-1.22464	0.65072	2.85714	2.43077	2.64396	0.301492	0.0356593	2.73333		43212	16516	97.2242220	3.2265711	30170	267613	1.69175e-07	7.46684e-05	1.95360e-04
25	34	4	13	29.5	6.36396	38	-1.17198	-0.0965968	-0.634286	0.760408	5.52381	8.68	7.1019	2.23176	0.0676172	7.69487		31174	23022	9.8667683	8.4647932	33296	42842	1.54825e-07	2.71534e-04	3.67683e-04
8	16	5	13	12	5.65685	21	-1.4873	-2.41269	-1.95	0.654352	1.46667	1.30154	1.3841	0.116763	0.0365463	1.43333		18257	47943	65.8288242	5.1483421	21274	64686	1.22284e-07	2.81993e-04	1.07385e-04
8	8	1	1	8	0	9	-0.204375	0.953588	0.374606	0.818804	2.32381	2.73231	2.52806	0.288852	0.043402	2.65128		17513	12662	69.5298538	8.0583293	23054	420493	1.59149e-07	4.60134e-04	6.36418e-04
6	7	2	3	6.5	0.707107	9	1.70289	1.71397	1.70843	0.00783502	2.74286	2.86154	2.8022	0.0839204	0.0760371	3.0359		4177	33563	61.4814135	5.6253367	48524	293499	1.36660e-07	0.0013467	1.67605e-04
15	11	5	1	13	2.82843	16	-1.38779	-0.882779	-1.13528	0.357094	3.00952	2.11692	2.56322	0.631164	0.00976938	2.57436		39170	10789	87.8523136	6.3031726	42705	196527	9.91973e-08	1.60918e-04	5.84222e-04
348	13	337	2	180.5	236.881	350	-0.826092	-0.729734	-0.777913	0.0681355	87.1143	2.67692	44.8956	59.7062	0.122202	48.2667		5258	23808	4.5190604	5.8621036	65588	275879	9.28215e-08	0.0011149	2.46224e-04
331	332	4	5	331.5	0.707107	336	1.48237	2.28337	1.88287	0.566396	135.79	136.929	136.36	0.805221	-0.034322	131.846		42915	8072	89.7939991	8.7303155	55724	203815	9.80543e-08	2.03433e-04	0.0010816
68	66	10	8	67	1.41421	76	0.309001	0.980419	0.64471	0.474764	22.4	21.6831	22.0415	0.506941	-0.0265314	21.4641		47668	19322	64.6633601	4.4296164	41823	56795	1.69223e-07	9.29264e-05	2.29252e-04
176	169	29	22	172.5	4.94975	198	1.56114	1.28009	1.42061	0.198737	73.2571	58.6369	65.947	10.3381	0.0635611	70.0718		6644	35265	53.4334970	1.4810360	77293	404219	1.47104e-07	2.22913e-04	4.19973e-05
51	69	6	24	60	12.7279	75	-1.16389	1.05549	-0.0541986	1.56934	11.4476	23.0123	17.23	8.17747	0.145954	20.6205		22244	5398	26.4827472	2.9531150	121277	319450	1.16023e-07	1.32760e-04	5.47076e-04
5	11	0	6	8	4.24264	11	-0.28123	-1.44326	-0.862246	0.82168	1.40952	1.63077	1.52015	0.156444	-0.0343725	1.47179		40881	14439	50.4811566	2.1460265	58332	124186	1.32797e-07	5.24945e-05	1.48627e-04
734	771	4	41	752.5	26.163	775	1.55094	0.844052	1.1975	0.499843	304.362	244.723	274.542	42.171	0.297944	386.623		17545	25091	57.0466309	2.4462942	110580	71220	1.32401e-07	1.39430e-04	9.74969e-05
7	2	5	0	4.5	3.53553	7	-1.4027	0.498725	-0.451985	1.34451	1.31429	0.646154	0.98022	0.472441	0.0375555	1.00513		30222	3591	85.2716900	8.8444117	37641	24251	1.50238e-07	2.92648e-04	0.0024629
525	533	3	11	529	5.65685	536	2.42044	3.42544	2.92294	0.710648	249.314	259.582	254.448	7.26004	0.0969099	282.056		25325	20326	11.1107911	6.9776857	34888	373189	1.33280e-07	2.75526e-04	3.43289e-04
6	8	3	5	7	1.41421	11	-1.00737	-0.703014	-0.85519	0.215209	1.31429	1.62769	1.47099	0.221612	0.0383198	1.5359		35229	32508	23.4979833	0.8496325	113582	365730	1.39998e-07	2.41174e-05	2.61361e-05
0	2	0	2	1	1.41421	2	0	-1.51314	-0.756571	1.06995	0	0.153846	0.0769231	0.108786	-0.023085	0.0769231		25195	25241	80.8139927	7.1737428	7844	69942	9.24129e-08	2.84729e-04	2.84210e-04
149	155	7	13	152	4.24264	162	2.39392	2.9381	2.66601	0.384788	70.7048	70.8646	70.7847	0.113033	-0.0447144	67.7564		20950	24319	34.0537870	1.0513060	51880	333746	1.43842e-07	5.01817e-05	4.32298e-05
1	1	0	0	1	0	1	0.23502	1.1299	0.682462	0.632778	0.342857	0.443077	0.392967	0.0708661	-0.0246697	0.384615		42105	25933	65.2090541	2.6569476	123705	120868	1.42437e-07	6.31029e-05	1.02454e-04
52	62	17	27	57	7.07107	79	0.00720738	-0.150774	-0.0717833	0.11171	16.019	15.6123	15.8157	0.287609	-0.00586257	15.7179		19090	38665	50.6304330	9.5285174	93705	415428	1.32124e-07	4.99137e-04	2.46438e-04
17	6	12	1	11.5	7.77817	18	-1.64092	-0.706724	-1.17382	0.660574	3.10476	1.19692	2.15084	1.34905	0.0354002	2.19231		22914	21564	99.7828807	4.6450334	82991	147540	1.18358e-07	2.02716e-04	2.15407e-04
4	3	4	3	3.5	0.707107	7	-0.227553	-1.09014	-0.658847	0.609942	1.14286	0.436923	0.78989	0.499171	0.210828	0.964103		33376	9335	13.9252560	4.4513465	67521	78199	9.17092e-08	1.33370e-04	4.76845e-04
23	393	4	374	208	261.63	397	-0.271504	-2.65068	-1.46109	1.68233	6.60952	34.4615	20.5355	19.6943	-0.0055831	20.8026		20853	43437	96.5375928	8.8383826	121756	68844	1.44368e-07	4.23842e-04	2.03476e-04
172	491	26	345	331.5	225.567	517	-1.22469	-1.89085	-1.55777	0.471047	38.2286	67.6738	52.9512	20.821	-0.0203457	52.2385		45256	20227	45.3151309	4.4964011	39410	355443	7.09629e-08	9.93548e-05	2.22297e-04
244	245	2	3	244.5	0.707107	247	3.11763	2.96866	3.04315	0.105333	127.848	112.231	120.039	11.0428	0.0179461	121.967		42353	25692	21.9507118	3.7683539	119463	54168	1.67194e-07	8.89749e-05	1.46674e-04
822	841	23	42	831.5	13.435	864	1.19034	2.79754	1.99394	1.13646	320.362	374.64	347.501	38.3804	0.0848932	381.233		47733	9255	86.5280706	9.8720988	100378	390348	1.65670e-07	2.06819e-04	0.0010667
9	10	2	3	9.5	0.707107	12	0.378938	0.731273	0.555106	0.249138	3.04762	3.20615	3.12689	0.112101	-0.000309501	3.12821		27255	25751	51.4963535	0.8459518	105201	139896	1.62891e-07	3.10384e-05	3.28512e-05
53	63	2	12	58	7.07107	65	-0.467535	0.356958	-0.0552884	0.583005	14.5333	18.0369	16.2851	2.47741	0.315416	24.0667		23630	39766	91.4457570	8.9777949	41453	206770	7.52848e-08	3.79932e-04	2.25766e-04
187	187	6	6	187	0	193	-2.09682	0.94334	-0.576741	2.14972	30.2286	60.6892	45.4589	21.5389	0.0415499	48.0564		23819	44485	49.2197012	7.0253008	16171	316737	1.37004e-07	2.94945e-04	1.57925e-04
26	28	11	13	27	1.41421	39	-0.425429	-1.21194	-0.818684	0.556146	7.18095	4.92923	6.05509	1.59221	0.0733858	6.47692		19364	17948	48.7628544	9.8660190	81187	362708	1.01134e-07	5.09503e-04	5.49700e-04
546	546	8	8	546	0	554	3.08967	3.37496	3.23231	0.201734	284.533	264.089	274.311	14.4562	-0.00254834	273.326		1602	34308	95.2889014	5.0202790	44488	418385	6.77378e-08	0.0031338	1.46330e-04
33	25	14	6	29	5.65685	39	-0.109721	1.02219	0.456236	0.800384	9.88571	8.38154	9.13363	1.06361	0.0209274	9.30256		30896	13200	48.2512029	9.4439454	60204	23855	9.31675e-08	3.05669e-04	7.15450e-04
14	29	4	19	21.5	10.6066	33	1.22674	-0.605391	0.310673	1.29551	5.6381	6.35692	5.99751	0.508288	0.0383737	6.25128		13926	22296	39.1616078	8.5641105	47731	234592	9.31267e-08	6.14973e-04	3.84110e-04
5	12	3	10	8.5	4.94975	15	-0.657295	-1.68711	-1.1722	0.728186	1.2381	1.56923	1.40366	0.234148	-0.00945225	1.39487		8515	10617	98.5854690	9.1936920	86112	270371	1.09203e-07	0.0010797	8.65941e-04
6	10	0	4	8	2.82843	10	-0.248494	-1.73943	-0.993963	1.05425	1.71429	1.22769	1.47099	0.344073	0.0319641	1.51026		41556	4666	67.3619595	9.5159106	62292	1825	6.94293e-08	2.28990e-04	0.0020394
40	35	13	8	37.5	3.53553	48	0.93289	1.6958	1.31434	0.539457	14.9905	13.32	14.1552	1.18121	0.013785	14.3256		3596	4691	40.2359801	4.9187085	82165	307057	8.61389e-08	0.0013678	0.0010485
12	9	8	5	10.5	2.12132	17	-1.32212	-1.12154	-1.22183	0.14183	2.4381	1.53538	1.98674	0.638313	0.0917581	2.16154		40122	10505	82.3859525	5.8440850	6170	287997	1.41801e-07	1.45658e-04	5.56315e-04
123	132	16	25	127.5	6.36396	148	2.34284	2.29641	2.31962	0.0328369	57.981	54.7785	56.3797	2.2645	-0.0336472	54.5128		14619	41359	34.4424290	0.8601375	92756	355008	1.65367e-07	5.88370e-05	2.07969e-05
1	0	1	0	0.5	0.707107	1	-1.15945	0	-0.579723	0.819852	0.133333	0	0.0666667	0.0942809	0.0387324	0.0666667		32572	219	71.1229398	5.0043831	51711	311035	7.99096e-08	1.53641e-04	0.0228511
11	73	5	67	42	43.8406	78	-1.40206	1.54926	0.0735984	2.0869	2.15238	26.7723	14.4623	17.4089	0.165764	18.3821		13032	14495	64.5325745	7.5553475	8258	329397	8.02629e-08	5.79753e-04	5.21238e-04
16	18	5	7	17	1.41421	23	-0.953866	-0.337791	-0.645829	0.435631	3.75238	4.26769	4.01004	0.36438	0.0903654	4.42308		38765	43344	44.6482985	0.9940939	20740	325339	1.00603e-07	2.56441e-05	2.29350e-05
67	74	5	12	70.5	4.94975	79	-1.86444	1.21061	-0.326915	2.17439	11.7619	25.4431	18.6025	9.67405	0.132952	21.9487		18899	3532	70.3232689	9.4522992	35943	258288	8.66811e-08	5.00148e-04	0.0026762
289	327	3	41	308	26.8701	330	2.33865	2.95087	2.64476	0.432902	135.743	149.249	142.496	9.55045	-0.0221365	139.564		42958	25790	36.8932209	8.1910531	45846	132459	1.00703e-07	1.90676e-04	3.17606e-04
21	1	20	0	11	14.1421	21	-1.96526	0.91864	-0.523312	2.03923	3.37143	0.409231	1.89033	2.09459	0.0503998	1.92564		21406	30889	83.5742536	2.5701191	84787	126434	9.08025e-08	1.20065e-04	8.32050e-05
107	108	7	8	107.5	0.707107	115	0.480966	-0.0499424	0.215512	0.375409	36.5143	27.9415	32.2279	6.06185	0.0535504	33.859		27089	20087	50.0512153	4.9920014	10706	281037	1.13952e-07	1.84281e-04	2.48519e-04
46	41	8	3	43.5	3.53553	49	1.52736	1.55102	1.53919	0.0167274	19.181	15.1477	17.1643	2.85195	0.0476265	17.9359		48992	22795	60.8410773	3.7665349	37321	343668	1.60184e-07	7.68806e-05	1.65235e-04
639	606	35	2	622.5	23.3345	641	2.35071	2.4965	2.4236	0.10309	300.305	258.108	279.206	29.8378	0.0424773	290.718		10695	32478	17.5257483	1.2907967	86184	463148	6.72306e-08	1.20692e-04	3.97437e-05
116	112	14	10	114	2.82843	126	-0.612145	0.257038	-0.177553	0.614605	30.7048	31.2738	30.9893	0.402403	-0.0362641	29.9103		30876	19665	52.4893168	5.0617713	34135	314377	9.53984e-08	1.63939e-04	2.57400e-04
136	133	11	8	134.5	2.12132	144	0.293072	-2.26545	-0.986188	1.80915	44.6095	14.7908	29.7001	21.085	0.0927215	31.8744		40001	44204	64.3831270	1.6916644	26493	359109	6.70150e-08	4.22906e-05	3.82695e-05
23	18	8	3	20.5	3.53553	26	1.23314	-1.60536	-0.186107	2.00712	9.18095	2.58154	5.88125	4.66649	0.433352	9.57179		39247	878	4.1486703	0.6078075	108793	8323	1.42179e-07	1.54867e-05	6.92264e-04
11	15	2	6	13	2.82843	17	1.22381	1.01207	1.11794	0.14972	4.45714	5.07692	4.76703	0.438251	-0.031963	4.62564		41601	22155	81.7031695	7.3711844	109419	401397	1.61848e-07	1.77188e-04	3.32710e-04
16	7	11	2	11.5	6.36396	18	-1.4515	0.317407	-0.567048	1.25081	3.14286	2.02462	2.58374	0.790716	0.035329	2.65641		18002	10420	98.1243845	8.7211829	47704	293808	1.05295e-07	4.84456e-04	8.36966e-04
1	1	0	0	1	0	1	1.12241	0.380877	0.751642	0.524341	0.47619	0.323077	0.399634	0.108268	4.45911e-05	0.397436		10313	39111	49.9505656	2.8254732	69443	207658	1.61670e-07	2.73972e-04	7.22424e-05
4	68	3	67	36	45.2548	71	-1.81594	1.81281	-0.00156261	2.56591	0.533333	26.1692	13.3513	18.1273	0.418919	25.9538		29397	29609	64.7052838	4.5261257	32553	43924	1.15949e-07	1.53966e-04	1.52863e-04
47	56	8	17	51.5	6.36396	64	-0.0445285	0.0358818	-0.00432338	0.0568587	14.3048	14.8123	14.5585	0.358889	-0.0103933	14.4154		38825	18644	20.8931809	3.2443232	90635	10506	1.43699e-07	8.35627e-05	1.74014e-04
0	10	0	10	5	7.07107	10	0	-0.61359	-0.306795	0.433873	0	2.12923	1.06462	1.50559	0.0902226	1.23077		1252	46846	13.5198007	0.5366931	106252	388353	1.20266e-07	4.28669e-04	1.14565e-05
20	22	6	8	21	1.41421	28	0.90159	-0.0206826	0.440454	0.652145	7.50476	5.73231	6.61853	1.25331	0.140428	7.63333		16935	11485	25.0704161	6.0878865	18038	176722	1.01192e-07	3.59485e-04	5.30073e-04
5	3	4	2	4	1.41421	7	-1.2005	0.513771	-0.343364	1.21217	0.990476	0.950769	0.970623	0.0280771	0.0753762	1.04872		38536	47638	58.5868110	0.9173251	81513	260875	1.19256e-07	2.38044e-05	1.92562e-05
2	2	1	1	2	0	3	-0.594191	-1.51314	-1.05367	0.649796	0.47619	0.153846	0.315018	0.227932	0.0621041	0.328205		36154	39812	99.2445256	8.4974433	108584	393260	9.84358e-08	2.35035e-04	2.13439e-04
74	80	16	22	77	4.24264	96	-1.0272	0.395853	-0.315673	1.00625	17.3905	23.0985	20.2445	4.03616	0.083452	22.2436		18057	10305	35.5600334	0.3173716	46533	60920	1.28381e-07	1.75761e-05	3.07978e-05
10	16	2	8	13	4.24264	18	0.531323	0.0367197	0.284021	0.349737	3.50476	4.23692	3.87084	0.517716	0.00208693	3.88974		32781	7363	95.0564284	7.7623807	59173	166837	1.18034e-07	2.36795e-04	0.0010542
98	96	9	7	97	1.41421	105	1.11909	1.65098	1.38504	0.376098	37.8381	35.7846	36.8114	1.45203	0.0954013	40.6333		47323	6334	94.5276021	5.2285402	38271	241397	1.62412e-07	1.10486e-04	8.25472e-04
8	16	3	11	12	5.65685	19	-0.0618278	-0.851642	-0.456735	0.558483	2.41905	3.17231	2.79568	0.532635	0.2228	3.63846		25331	21138	2.0143819	3.5967526	102520	194849	1.69119e-07	1.41990e-04	1.70156e-04
6	16	0	10	11	7.07107	16	1.66675	-0.0171982	0.824777	1.19073	2.72381	4.17231	3.44806	1.02424	0.081912	3.79487		28909	723	45.8188560	1.9209710	79815	283317	1.24799e-07	6.64489e-05	0.0026569
153	155	1	3	154	1.41421	156	0.502843	3.52274	2.01279	2.13539	52.419	76.8831	64.6511	17.2987	0.0537643	68.8744		10927	32414	17.2435808	1.9184580	32283	300689	1.20659e-07	1.75570e-04	5.91861e-05
5	1	4	0	3	2.82843	5	-0.573725	0.0543784	-0.259673	0.444136	1.27619	0.270769	0.77348	0.71094	0.102103	0.830769		49171	40365	97.5019283	7.1758392	89975	1430	7.03372e-08	1.45936e-04	1.77774e-04
67	72	9	14	69.5	3.53553	81	-2.32825	1.50949	-0.409379	2.7137	9.5619	26.2154	17.8886	11.7758	0.0987194	20.3462		48180	34294	78.3332337	3.7355187	27451	464845	7.60195e-08	7.75326e-05	1.08926e-04
12	9	12	9	10.5	2.12132	21	-0.94008	0.354183	-0.292948	0.915183	2.8	2.61846	2.70923	0.128367	0.985413	183.992		17464	11207	9.8167512	9.2238934	57936	158283	8.46287e-08	5.28166e-04	8.23048e-04
263	258	8	3	260.5	3.53553	266	-0.884077	-0.718559	-0.801318	0.117038	64.7524	55.3754	60.0639	6.63054	-0.0378279	57.7872		36836	167	33.7979711	3.0532853	120969	436280	1.13380e-07	8.28886e-05	0.0182831
275	283	11	19	279	5.65685	294	0.437726	0.128814	0.28327	0.218434	92.9238	76.5662	84.745	11.5666	-0.0434325	81.0769		38599	17260	36.7168147	0.1075372	97076	8760	1.11257e-07	2.78601e-06	6.23043e-06
315	327	7	19	321	8.48528	334	1.75515	2.281	2.01808	0.371833	135.19	134.822	135.006	0.260878	0.0549236	142.844		17682	9353	25.5178266	9.5226409	85858	298551	1.52872e-07	5.38550e-04	0.0010181
6	128	1	123	67	86.267	129	0.727197	2.78048	1.75384	1.45189	2.22857	57.2585	29.7435	38.912	0.308638	47.2821		42942	20892	84.7026685	1.2092490	105823	74658	1.30046e-07	2.81601e-05	5.78810e-05
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4190	42259	34.3017889	6.8249137	83902	433180	1.57018e-07	0.0016289	1.61502e-04
14	15	3	4	14.5	0.707107	18	-0.474268	-1.38177	-0.928019	0.641701	3.79048	2.36615	3.07832	1.00715	-0.0176914	3.00769		40031	6235	55.9498423	2.2418064	87424	238148	1.65825e-07	5.60018e-05	3.59552e-04
9	22	5	18	15.5	9.19239	27	-1.68538	-2.17387	-1.92962	0.345409	1.52381	2.30154	1.91267	0.549937	0.257599	2.62564		100	35126	90.7860350	5.2532542	51406	118005	9.09128e-08	0.0525325	1.49555e-04
13	15	6	8	14	1.41421	21	-0.616307	-1.03669	-0.826497	0.297254	3.37143	2.75692	3.06418	0.434521	-0.0189196	3		1506	40388	3.8110114	3.9707940	113614	228937	9.16552e-08	0.0026366	9.83162e-05
42	60	5	23	51	12.7279	65	0.601473	-1.03643	-0.217477	1.15817	14.7333	11.4923	13.1128	2.29175	0.28798	18.1846		38159	11625	7.9471578	5.8548744	64541	318992	1.63658e-07	1.53434e-04	5.03645e-04
15	129	2	116	72	80.6102	131	0.854001	1.03545	0.944727	0.128306	5.6	42.7046	24.1523	26.2369	0.120509	28.7154		30640	33067	0.8301491	6.6798616	44796	223130	1.38282e-07	2.18011e-04	2.02010e-04
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		49923	35415	79.2352616	8.0302048	107710	251313	8.24915e-08	1.60852e-04	2.26746e-04
31	36	8	13	33.5	3.53553	44	-0.425616	-0.589365	-0.507491	0.115787	8.57143	7.95385	8.26264	0.436697	0.0214991	8.43333		37205	21674	81.2004541	0.0942866	12863	221680	9.18887e-08	2.53424e-06	4.35022e-06
117	119	8	10	118	1.41421	127	1.11633	0.674589	0.895459	0.312357	45.1238	36.5415	40.8327	6.06858	-0.0262549	39.6949		14059	19083	78.1888367	6.2530339	101759	410954	9.50035e-08	4.44771e-04	3.27676e-04
487	502	3	18	494.5	10.6066	505	1.59935	2.04868	1.82402	0.317728	203.638	199.114	201.376	3.19913	-0.0539313	191.038		27420	7673	60.2071810	8.3268211	95321	102517	1.13122e-07	3.03677e-04	0.0010852
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16055	15067	98.4650769	2.7035140	69110	5477	6.89421e-08	1.68391e-04	1.79433e-04
244	241	8	5	242.5	2.12132	249	3.1002	-2.76495	0.167621	4.14729	127.552	19.1477	73.35	76.6537	0.486504	126.792		36167	29729	15.6225765	6.2734657	11986	228850	8.11565e-08	1.73458e-04	2.11022e-04
50	46	8	4	48	2.82843	54	-0.441604	1.8048	0.681599	1.58845	13.8	17.7692	15.7846	2.80667	0.128826	18.259		21092	12906	31.4253421	9.5896228	62061	168376	1.47276e-07	4.54657e-04	7.43036e-04
509	516	4	11	512.5	4.94975	520	-0.786576	0.198088	-0.294244	0.696263	128.857	141.935	135.396	9.24771	-0.0497851	129.077		45157	40133	22.0948051	0.2561856	20422	353713	1.42003e-07	5.67322e-06	6.38342e-06
75	83	10	18	79	5.65685	93	-0.156337	0.449966	0.146815	0.428721	22.2381	24.2646	23.2514	1.43297	0.0227339	23.8282		8282	39081	78.4361500	1.3616534	113832	497510	7.89769e-08	1.64411e-04	3.48418e-05
3	7	1	5	5	2.82843	8	-0.641021	-1.38722	-1.01412	0.527642	0.72381	1.00308	0.863443	0.197472	0.17305	1.05641		17810	17770	87.2015694	6.6393418	25373	464035	1.00041e-07	3.72787e-04	3.73626e-04
105	108	10	13	106.5	2.12132	118	-2.13288	-1.58894	-1.86091	0.384622	16.5905	16.8277	16.7091	0.167737	-0.0304387	16.2179		44721	22301	84.6044653	9.0733762	4905	25855	1.20764e-07	2.02888e-04	4.06860e-04
0	172	0	172	86	121.622	172	0	0.903999	0.452	0.639224	0	55.3846	27.6923	39.1628	0.111784	32.9615		372	44722	10.5377255	5.9379660	54421	331819	8.59190e-08	0.0159623	1.32775e-04
3	3	2	2	3	0	5	-1.685	-0.369821	-1.02741	0.929975	0.4	0.667692	0.533846	0.189287	0.0719775	0.582051		20731	220	17.1825911	5.9817051	81047	247590	1.37054e-07	2.88539e-04	0.0271896
24	39	13	28	31.5	10.6066	52	-0.915984	-1.27776	-1.09687	0.255818	5.75238	6.76	6.25619	0.712494	0.0586259	6.66923		12588	8903	53.0765479	6.1866240	39188	13230	7.79681e-08	4.91470e-04	6.94892e-04
7	8	1	2	7.5	0.707107	9	-0.92475	-0.416915	-0.670833	0.359093	1.6	1.81846	1.70923	0.154476	0.0274694	1.76154		44478	11172	34.4894468	0.1723478	41149	283315	1.60560e-07	3.87490e-06	1.54268e-05
13	23	2	12	18	7.07107	25	1.31322	0.373006	0.843112	0.66483	5.33333	6.64615	5.98974	0.928304	0.0603225	6.40513		22921	28098	42.3291594	7.6978516	3770	60277	1.61270e-07	3.35843e-04	2.73964e-04
47	17	36	6	32	21.2132	53	-0.253982	1.48726	0.616639	1.23124	13.6	6.33538	9.96769	5.13686	0.225341	12.4641		29830	38357	75.7086341	2.3055641	35094	72298	1.38129e-07	7.72901e-05	6.01080e-05
501	504	15	18	502.5	2.12132	519	2.94063	-0.669964	1.13533	2.55307	255.952	109.895	182.924	103.278	0.397968	288.115		4038	26550	73.5619423	8.6584949	63249	114973	1.65674e-07	0.0021443	3.26120e-04
12	10	3	1	11	1.41421	13	-1.06072	0.708218	-0.176253	1.25083	2.68571	3.18769	2.9367	0.354952	0.135508	3.41538		40461	3620	16.9670659	0.4451271	27810	193522	1.08400e-07	1.10014e-05	1.22963e-04
1	7	1	7	4	4.24264	8	-1.15945	-1.2794	-1.21942	0.0848184	0.133333	1.06769	0.600513	0.660692	0.0388035	0.64359		16614	23043	23.6057833	3.5397856	112693	63482	8.58469e-08	2.13060e-04	1.53617e-04
5	7	2	4	6	1.41421	9	0.261974	-0.350067	-0.0440468	0.432779	1.65714	1.62462	1.64088	0.0230004	0.000376932	1.64103		36843	1417	90.7648990	5.6231722	120726	472391	1.06598e-07	1.52625e-04	0.0039684
12	24	0	12	18	8.48528	24	1.15109	-0.224871	0.463108	0.972949	4.78095	5.90154	5.34125	0.792374	0.0140638	5.4359		34058	15087	66.0968405	4.9070549	119599	468823	1.54028e-07	1.44079e-04	3.25251e-04
103	109	8	14	106	4.24264	117	0.442848	1.11586	0.779354	0.475891	34.8762	36.6954	35.7858	1.28636	-0.0305517	34.7436		862	47863	61.5580986	9.8455210	15589	336530	7.76544e-08	0.0114217	2.05702e-04
3	23	1	21	13	14.1421	24	-0.456789	-1.33697	-0.896878	0.622379	0.780952	3.80923	2.29509	2.14132	0.0456925	2.46923		10074	1477	31.8512159	6.6639725	124046	220934	1.60107e-07	6.61502e-04	0.0045118
283	284	3	4	283.5	0.707107	287	0.415078	3.57833	1.9967	2.23676	95.181	141.437	118.309	32.7079	0.0868017	130.844		23564	43308	80.0238428	9.2763789	93299	222724	1.47654e-07	3.93667e-04	2.14196e-04
382	26	361	5	204	251.73	387	-2.43545	-1.26556	-1.8505	0.827237	53.0762	4.46462	28.7704	34.3736	0.0373666	28.9179		28222	49044	25.0590110	1.2334162	114220	65035	7.31317e-08	4.37041e-05	2.51492e-05
8	11	2	5	9.5	2.12132	13	-0.375432	-0.194591	-0.285012	0.127874	2.20952	2.71385	2.46168	0.35661	-0.0174088	2.42564		20589	33282	48.3017751	3.8571495	102540	356057	1.61957e-07	1.87340e-04	1.15893e-04
0	1	0	1	0.5	0.707107	1	0	-1.15559	-0.577794	0.817124	0	0.0769231	0.0384615	0.0543928	-0.023085	0.0384615		29138	17856	11.7835233	0.1049626	52339	271380	1.59356e-07	3.60226e-06	5.87828e-06
108	116	6	14	112	5.65685	122	2.47701	2.18255	2.32978	0.208214	51.9619	47.3015	49.6317	3.29538	0.0144945	50.2846		11201	2611	15.8765791	9.8148642	16029	282658	1.63168e-07	8.76249e-04	0.0037590
40	45	11	16	42.5	3.53553	56	0.357916	-0.0740131	0.141951	0.30542	13.3333	11.5631	12.4482	1.25176	0.0709262	13.3538		22735	4967	26.1596247	6.8740911	82114	427221	1.45808e-07	3.02357e-04	0.0013840
20	22	4	6	21	1.41421	26	0.483003	0.604995	0.543999	0.0862617	6.87619	6.72923	6.80271	0.103916	-0.0205376	6.6641		18338	8358	5.3028473	8.0904253	99426	123292	8.65186e-08	4.41184e-04	9.67986e-04
5	16	2	13	10.5	7.77817	18	-0.323015	-0.407461	-0.365238	0.0597124	1.39048	3.70462	2.54755	1.63634	0.0933513	2.87692		31075	38775	76.9934169	7.6976759	50463	373015	1.17340e-07	2.47713e-04	1.98522e-04
232	237	17	22	234.5	3.53553	254	-2.29224	2.42028	0.0640204	3.33226	34.419	99.9969	67.208	46.3706	0.117862	78.3718		37797	11812	99.3970736	2.8767482	45118	261097	1.57248e-07	7.61105e-05	2.43545e-04
2	12	1	11	7	7.07107	13	-1.00161	-2.22748	-1.61454	0.866823	0.380952	1.06462	0.722784	0.483423	-0.0183024	0.717949		16613	19830	35.8765427	5.4655548	120660	3725	1.28963e-07	3.28993e-04	2.75621e-04
6	7	2	3	6.5	0.707107	9	-0.465315	-1.34101	-0.903163	0.61921	1.6	1.03077	1.31538	0.402507	-0.0100418	1.29487		43700	11872	19.6956160	1.9599293	117288	76105	1.50656e-07	4.48496e-05	1.65088e-04
