S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
17	25	0	8	21	5.65685	25	1.52365	0.260855	0.892254	0.892933	7.2	7.01846	7.10923	0.128367	0.176823	8.62821	
27	22	13	8	24.5	3.53553	35	-1.33312	-1.11369	-1.2234	0.155163	5.65714	3.99077	4.82396	1.1783	0.241254	6.25897	
18	1	18	1	9.5	12.0208	19	-0.73532	-0.713854	-0.724587	0.015179	4.53333	0.147692	2.34051	3.10112	0.712446	6.54359	
7	13	3	9	10	4.24264	16	-0.765434	-0.785112	-0.775273	0.0139145	1.69524	2.62154	2.15839	0.654993	0.0707836	2.34615	
31	362	5	336	196.5	234.052	367	-0.40877	-2.64584	-1.5273	1.58185	8.60952	31.8246	20.2171	16.4155	0.0285643	21.2436	
9	9	1	1	9	0	10	0.58537	0.0984467	0.341908	0.344307	3.2	2.43077	2.81538	0.543928	-0.0269065	2.73333	
11	18	1	8	14.5	4.94975	19	-0.837824	-0.668561	-0.753192	0.119687	2.64762	3.82769	3.23766	0.834438	0.0883486	3.58462	
29	31	9	11	30	1.41421	40	1.10129	1.00282	1.05205	0.0696305	11.2571	10.3138	10.7855	0.667011	-0.0119407	10.6462	
366	370	4	8	368	2.82843	374	2.2131	3.37963	2.79637	0.824864	168.648	179.252	173.95	7.49865	-0.0204969	170.579	
25	46	2	23	35.5	14.8492	48	0.849168	-0.439974	0.204597	0.911561	9.25714	10.6615	9.95934	0.993058	0.00023595	9.98205	
19	187	12	180	103	118.794	199	-1.11395	-1.02235	-1.06815	0.0647692	4.24762	36.3415	20.2946	22.6938	0.0530293	22.1487	
8	22	0	14	15	9.89949	22	1.70576	-0.325797	0.689982	1.43653	3.6	5.24615	4.42308	1.16401	-0.0118634	4.39231	
320	318	9	7	319	1.41421	327	2.21045	1.36771	1.78908	0.595907	147.429	111.988	129.708	25.0605	-0.0161765	127.21	
17	19	1	3	18	1.41421	20	-0.124867	1.19411	0.534623	0.93266	5.06667	6.64615	5.85641	1.11687	-0.00377226	5.85641	
141	144	10	13	142.5	2.12132	154	-1.83488	-1.15275	-1.49381	0.482336	25.3048	26.6985	26.0016	0.985494	-0.012134	25.7077	
722	772	19	69	747	35.3553	791	-1.46653	0.130049	-0.66824	1.12895	148.914	208.892	178.903	42.4109	0.682765	583.018	
58	86	10	38	72	19.799	96	0.626112	0.115191	0.370652	0.361276	20.419	23.2031	21.8111	1.96861	-0.0308341	21.1872	
20	22	4	6	21	1.41421	26	-0.125851	-0.652154	-0.389003	0.372152	5.9619	4.72615	5.34403	0.873808	0.124533	6.06154	
18	233	5	220	125.5	152.028	238	-1.0427	2.77675	0.867027	2.70076	4.11429	103.803	53.9587	70.4906	0.278272	81.6256	
8	53	3	48	30.5	31.8198	56	0.650909	-1.32684	-0.337965	1.39848	2.89524	9.08	5.98762	4.37329	0.045299	6.40256	
195	194	2	1	194.5	0.707107	196	3.10384	3.57051	3.33717	0.329983	102.067	96.6985	99.3826	3.79589	-0.0508405	94.5333	
147	201	3	57	174	38.1838	204	1.71899	1.27599	1.49749	0.313251	62.8381	69.6462	66.2421	4.81402	-0.0118459	65.5538	
663	666	2	5	664.5	2.12132	668	0.521128	2.19982	1.36048	1.18702	227.771	270.658	249.215	30.3257	-0.040846	239.818	
253	260	3	10	256.5	4.94975	263	3.08096	3.33187	3.20642	0.177418	131.905	125.305	128.605	4.66701	-0.0497678	122.456	
732	729	7	4	730.5	2.12132	736	-2.33247	2.25974	-0.0363675	3.24718	107.2	299.092	203.146	135.688	0.0763511	224.951	
188	187	11	10	187.5	0.707107	198	2.01401	-1.38206	0.315978	2.40138	84.1619	31.8862	58.024	36.9645	0.145939	65.9231	
3	2	1	0	2.5	0.707107	3	-1.00949	0.0460554	-0.481715	0.746381	0.609524	0.535385	0.572454	0.0524243	-0.00384226	0.569231	
53	50	14	11	51.5	2.12132	64	0.223112	1.51738	0.870244	0.915183	17.1429	18.3046	17.7237	0.821487	0.00855407	17.8949	
81	89	4	12	85	5.65685	93	1.38707	1.867	1.62704	0.339364	32.8286	34.4862	33.6574	1.17209	-0.038803	32.4154	
498	508	4	14	503	7.07107	512	3.2124	-1.5412	0.835602	3.3613	263.781	81.6954	172.738	128.754	0.310497	236.328	
43	52	8	17	47.5	6.36396	60	-0.717029	-0.862619	-0.789824	0.102948	11.0095	10.5569	10.7832	0.320037	0.0382123	11.2026	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67	73	10	16	70	4.24264	83	1.50674	1.20681	1.35677	0.212085	27.7524	25.0831	26.4177	1.88748	0.0372674	27.3872	
1	6	0	5	3.5	3.53553	6	-1.15945	-1.62769	-1.39357	0.331101	0.133333	0.707692	0.420513	0.406133	-0.00638011	0.425641	
12	12	4	4	12	0	16	-1.86502	-0.820527	-1.34277	0.738568	1.92381	2.37846	2.15114	0.321488	-0.000587835	2.15641	
732	781	81	130	756.5	34.6482	862	2.43651	3.88994	3.16323	1.02774	348.305	403.892	376.099	39.3063	0.120607	429.559	
17	31	3	17	24	9.89949	34	-0.2279	-0.818893	-0.523396	0.417896	4.93333	6.33538	5.63436	0.9914	0.0289006	5.82821	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	25	7	3	27	2.82843	32	-0.683903	-1.26698	-0.97544	0.412296	7.46667	4.28308	5.87487	2.25114	0.00505849	5.85641	
3	3	1	1	3	0	4	-0.333967	0.388915	0.027474	0.511155	0.819048	0.910769	0.864908	0.064857	0.028844	0.892308	
19	29	4	14	24	7.07107	33	-1.27351	-0.60689	-0.940202	0.471374	4.01905	6.35385	5.18645	1.65095	0.0205419	5.3359	
48	44	14	10	46	2.82843	58	-1.32586	1.91846	0.296301	2.29408	10.2095	17.3538	13.7817	5.0518	0.132615	16.1462	
11	11	2	2	11	0	13	-0.664213	-0.641558	-0.652885	0.016019	2.8	2.32615	2.56308	0.33506	0.0366837	2.65128	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130	65	81	16	97.5	45.9619	146	-1.01482	-0.397716	-0.70627	0.436361	30.7619	15.28	23.021	10.9474	0.0207454	23.2385	
42	51	7	16	46.5	6.36396	58	-0.480194	-1.65192	-1.06606	0.828535	11.4667	7.59385	9.53026	2.7385	0.0593439	10.041	
3	10	1	8	6.5	4.94975	11	0.0959081	-1.56268	-0.733385	1.1728	0.952381	1.36923	1.16081	0.294757	0.0402245	1.21795	
3	1	3	1	2	1.41421	4	-1.685	-1.15559	-1.4203	0.374355	0.4	0.0769231	0.238462	0.22845	0.0236523	0.238462	
180	189	15	24	184.5	6.36396	204	0.429792	0.892352	0.661072	0.327079	60.7429	60.6985	60.7207	0.0313924	0.0562457	64.3385	
11	10	2	1	10.5	0.707107	12	0.31235	-0.217816	0.0472669	0.374884	3.65714	2.44615	3.05165	0.856299	-0.014732	2.99231	
3	7	2	6	5	2.82843	9	-1.31654	-1.43856	-1.37755	0.0862842	0.514286	0.972308	0.743297	0.32387	0.0527065	0.794872	
7	19	1	13	13	8.48528	20	0.381637	-2.04355	-0.830957	1.71487	2.38095	2.12615	2.25355	0.18017	0.0521157	2.37179	
6	12	1	7	9	4.24264	13	1.05243	-0.237316	0.407556	0.911987	2.4	2.92308	2.66154	0.369871	-0.00466246	2.65641	
8	12	0	4	10	2.82843	12	-0.974131	-0.42513	-0.699631	0.388203	1.80952	2.74769	2.27861	0.663385	0.0259509	2.35641	
14	19	2	7	16.5	3.53553	21	0.718189	0.38084	0.549515	0.238542	5.08571	5.51077	5.29824	0.300559	0.100813	5.90513	
10	16	1	7	13	4.24264	17	1.28567	-0.497325	0.394172	1.26077	4.11429	3.59692	3.8556	0.365831	0.0765168	4.16154	
46	47	8	9	46.5	0.707107	55	0.819393	1.07021	0.944802	0.177355	16.8476	15.7754	16.3115	0.758184	-0.0455265	15.5923	
13	4	13	4	8.5	6.36396	17	-1.47804	0.66914	-0.404448	1.51828	2.49524	1.31077	1.903	0.837546	0.204936	2.33333	
86	95	4	13	90.5	6.36396	99	-2.1386	1.85345	-0.142578	2.8228	13.5048	36.7046	25.1047	16.4048	0.0919249	28.3128	
196	207	8	19	201.5	7.77817	215	2.40535	2.25641	2.33088	0.105315	93.0667	85.1446	89.1056	5.60174	-0.00762015	88.3256	
383	408	1	26	395.5	17.6777	409	1.79603	1.72544	1.76074	0.049912	165.41	153.218	159.314	8.62038	-0.00417747	158.482	
180	184	3	7	182	2.82843	187	-0.101548	2.06268	0.980569	1.53034	54.0857	73.3631	63.7244	13.6312	-0.00431209	63.7179	
14	5	13	4	9.5	6.36396	18	-0.50934	-1.58275	-1.04605	0.759015	3.75238	0.578462	2.16542	2.2443	0.155532	2.4359	
3	3	2	2	3	0	5	0.21873	-0.90766	-0.344465	0.796478	0.990476	0.495385	0.74293	0.350083	0.102713	0.812821	
25	37	5	17	31	8.48528	42	0.0654592	-0.647418	-0.290979	0.50408	7.80952	8.02769	7.91861	0.154268	0.00241722	7.94103	
347	346	5	4	346.5	0.707107	351	1.617	1.57865	1.59783	0.0271225	145.581	126.634	136.107	13.3976	0.369725	214.108	
50	663	4	617	356.5	433.456	667	-1.76155	-2.40694	-2.08425	0.456364	9.08571	69.0369	39.0613	42.3919	0.06963	43.4846	
2	4	0	2	3	1.41421	4	-1.49051	-1.70705	-1.59878	0.153119	0.266667	0.378462	0.322564	0.0790509	-0.0429238	0.310256	
20	20	7	7	20	0	27	-1.64799	-0.61328	-1.13063	0.731648	3.67619	4.34462	4.0104	0.472648	0.0197014	4.10256	
17	30	1	14	23.5	9.19239	31	-0.522278	0.0681813	-0.227048	0.417518	4.55238	8.00615	6.27927	2.44219	0.0220876	6.48205	
11	4	9	2	7.5	4.94975	13	-1.55397	-1.34631	-1.45014	0.146838	2.01905	0.52	1.26952	1.05999	0.668543	3.38205	
241	246	6	11	243.5	3.53553	252	3.07581	2.85515	2.96548	0.156028	125.581	110.843	118.212	10.4213	0.0186224	120.203	
18	13	7	2	15.5	3.53553	20	-0.232342	1.44846	0.608061	1.18851	5.21905	4.85538	5.03722	0.257149	-0.0116869	4.97436	
246	252	6	12	249	4.24264	258	1.64427	1.01868	1.33147	0.442362	103.733	82.9846	93.359	14.6716	0.00656428	93.6564	
328	332	0	4	330	2.82843	332	-0.863253	2.68823	0.912491	2.51128	81.2571	145.782	113.519	45.6256	0.0291623	118.136	
715	722	5	12	718.5	4.94975	727	-2.26206	0.981524	-0.640266	2.29356	108.181	235.689	171.935	90.162	0.0219341	178.038	
42	46	13	17	44	2.82843	59	0.497406	-0.74608	-0.124337	0.879277	14.419	9.69231	12.0557	3.34231	0.0751556	12.9128	
5	13	1	9	9	5.65685	14	1.39017	-0.32363	0.533269	1.21184	2.17143	3.08308	2.62725	0.644633	0.0975894	2.93846	
41	45	8	12	43	2.82843	53	-0.400109	-1.02858	-0.714347	0.444399	11.4286	8.60308	10.0158	1.99793	0.311348	14.3231	
268	278	1	11	273	7.07107	279	1.54843	2.02891	1.78867	0.339756	111.21	110.052	110.631	0.818275	-0.0525392	105.1	
3	1	2	0	2	1.41421	3	-0.763843	0.91864	0.0773984	1.18969	0.685714	0.409231	0.547473	0.195503	0.279806	0.741026	
6	12	2	8	9	4.24264	14	-0.537588	-0.705203	-0.621395	0.118521	1.5619	2.48615	2.02403	0.653543	0.10198	2.28205	
35	43	4	12	39	5.65685	47	-0.473797	-0.230257	-0.352027	0.172209	9.5619	10.5846	10.0733	0.723166	-0.0102271	9.98462	
19	18	5	4	18.5	0.707107	23	-0.595374	-1.14505	-0.870214	0.388682	4.99048	3.19385	4.09216	1.27041	0.0662325	4.33846	
190	209	1	20	199.5	13.435	210	-2.48689	3.19093	0.35202	4.01483	25.5619	98.8831	62.2225	51.8459	0.340556	100.756	
9	17	2	10	13	5.65685	19	-0.420986	-0.600778	-0.510882	0.127132	2.45714	3.69538	3.07626	0.875569	-0.00294894	3.08462	
15	19	3	7	17	2.82843	22	-1.33834	-0.227461	-0.782898	0.785506	3.06667	4.66154	3.8641	1.12774	0.129388	4.49487	
11	13	2	4	12	1.41421	15	0.16044	-0.83126	-0.33541	0.701238	3.52381	2.57538	3.0496	0.670638	-0.0280177	2.95641	
0	4	0	4	2	2.82843	4	0	-1.88742	-0.943711	1.33461	0	0.307692	0.153846	0.217571	-0.023085	0.153846	
5	4	1	0	4.5	0.707107	5	0.345544	1.30436	0.824952	0.677985	1.69524	1.56	1.62762	0.0956278	-0.0519994	1.54615	
11	15	2	6	13	2.82843	17	0.724676	0.232239	0.478457	0.348206	4.01905	4.19385	4.10645	0.123601	0.0554046	4.35128	
104	121	1	18	112.5	12.0208	122	1.3916	2.17693	1.78427	0.555317	42.1333	49.28	45.7067	5.05346	-0.0253783	44.6538	
63	59	14	10	61	2.82843	73	2.15645	-2.51313	-0.178336	3.30189	29.0095	5.36615	17.1878	16.7184	0.505186	30.9897	
336	348	5	17	342	8.48528	353	0.332174	3.30917	1.82067	2.10505	111.067	167.012	139.039	39.5595	0.0625744	149.656	
16	1	15	0	8.5	10.6066	16	0.523493	-1.15559	-0.316047	1.18729	5.5619	0.0769231	2.81941	3.87847	0.227043	3.34103	
4	6	1	3	5	1.41421	7	0.616276	-0.0637837	0.276246	0.480875	1.46667	1.53846	1.50256	0.0507666	-0.0322023	1.45641	
59	579	9	529	319	367.696	588	-0.416305	-2.45018	-1.43324	1.43817	16.4	58.5969	37.4985	29.8377	-0.000379834	38.0923	
434	435	14	15	434.5	0.707107	449	2.21581	3.63388	2.92484	1.00272	200.01	217.917	208.963	12.6624	-0.0173254	205.621	
220	249	5	34	234.5	20.5061	254	1.88157	1.24242	1.562	0.451947	96.419	85.6769	91.048	7.59583	-0.0139416	89.6615	
3	14	1	12	8.5	7.77817	15	0.28014	-1.89399	-0.806926	1.53734	1.00952	1.64923	1.32938	0.452341	0.100612	1.49744	
346	15	335	4	180.5	234.052	350	-0.761859	-1.25678	-1.00932	0.349962	88.1524	2.50769	45.33	60.5599	0.138074	49.4179	
7	15	3	11	11	5.65685	18	-0.0963091	-1.06386	-0.580084	0.684161	2.09524	2.72615	2.4107	0.446125	0.0564004	2.56923	
8	12	1	5	10	2.82843	13	0.109229	0.194325	0.151777	0.060172	2.53333	3.32615	2.92974	0.560609	-0.0224736	2.87436	
12	10	7	5	11	1.41421	17	-1.18137	-0.187076	-0.684223	0.703071	2.57143	2.47077	2.5211	0.0711769	0.0396248	2.62308	
540	547	3	10	543.5	4.94975	550	1.60582	3.06813	2.33698	1.03401	226.019	253.551	239.785	19.4679	-0.0270894	233.756	
432	430	5	3	431	1.41421	435	3.15821	3.43785	3.29803	0.197734	227.257	209.877	218.567	12.2897	-0.0399533	210.013	
608	612	1	5	610	2.82843	613	2.97207	3.86556	3.41882	0.631793	311.857	315.652	313.755	2.68359	-0.0332443	303.697	
138	134	12	8	136	2.82843	146	1.06619	2.06708	1.56663	0.707735	52.7143	53.5569	53.1356	0.595835	0.0884528	58.3154	
1	7	1	7	4	4.24264	8	-1.15945	-0.278186	-0.718816	0.623145	0.133333	1.66769	0.900513	1.08496	0.114177	1.06667	
439	22	424	7	230.5	294.864	446	-0.805337	-1.43232	-1.11883	0.443344	110.552	3.48308	57.0177	75.7094	0.151857	62.9744	
68	69	9	10	68.5	0.707107	78	0.0913006	2.37159	1.23145	1.61241	21.3524	29.16	25.2562	5.52082	0.237346	33.5718	
0	2	0	2	1	1.41421	2	0	-1.51314	-0.756571	1.06995	0	0.153846	0.0769231	0.108786	-0.023085	0.0769231	
287	293	3	9	290	4.24264	296	2.29722	3.53011	2.91366	0.871787	133.981	144.969	139.475	7.76989	-0.0195622	136.928	
12	18	5	11	15	4.24264	23	-1.78459	-1.76033	-1.77246	0.0171533	2	2.37538	2.18769	0.265437	0.00306031	2.2	
17	17	8	8	17	0	25	-0.787219	0.114703	-0.336258	0.637755	4.20952	4.6	4.40476	0.276108	0.0423616	4.60769	
352	350	10	8	351	1.41421	360	2.23779	3.45727	2.84753	0.862299	162.81	171.382	167.096	6.06133	-0.035293	161.482	
30	40	7	17	35	7.07107	47	-0.0815193	-0.766308	-0.423913	0.484218	9.04762	8.35692	8.70227	0.488396	-0.00238641	8.67179	
584	590	1	7	587	4.24264	591	0.569472	3.84081	2.20514	2.31319	202.59	303.369	252.98	71.2613	0.12394	292.238	
674	677	4	7	675.5	2.12132	681	1.6153	2.67054	2.14292	0.746167	282.495	296.031	289.263	9.57107	-0.0436833	277.272	
16	6	15	5	11	7.07107	21	-1.63812	-1.18169	-1.4099	0.322743	2.91429	0.944615	1.92945	1.39277	0.0496109	1.98718	
17	21	4	8	19	2.82843	25	-0.625311	-1.21363	-0.919472	0.416008	4.41905	3.64923	4.03414	0.544343	0.0148187	4.08205	
3	2	2	1	2.5	0.707107	4	0.28014	-0.507208	-0.113534	0.556739	1.00952	0.4	0.704762	0.430998	0.125333	0.784615	
8	11	4	7	9.5	2.12132	15	0.137739	-1.1843	-0.523283	0.934826	2.55238	1.85538	2.20388	0.492851	0.0277262	2.25385	
0	5	0	5	2.5	3.53553	5	0	-1.54282	-0.771411	1.09094	0	0.596923	0.298462	0.422088	0.00155718	0.307692	
15	13	4	2	14	1.41421	17	0.870485	1.36232	1.1164	0.34778	5.61905	4.76923	5.19414	0.600911	0.0261211	5.31795	
21	210	8	197	115.5	133.643	218	-0.631384	0.432541	-0.0994211	0.752309	5.46667	61.04	33.2533	39.2963	0.0975732	38.5	
141	175	4	38	158	24.0416	179	2.1277	2.83337	2.48054	0.498984	64.3048	78.7323	71.5185	10.2018	0.0516836	75.7359	
200	205	5	10	202.5	3.53553	210	0.690695	-2.28485	-0.797077	2.10403	71.1143	22.7323	46.9233	34.2112	0.0727957	49.3718	
11	7	6	2	9	2.82843	13	-0.512303	1.53426	0.510981	1.44714	2.93333	2.75385	2.84359	0.126917	0.0509545	2.99231	
6	10	2	6	8	2.82843	12	-0.356905	-0.828768	-0.592836	0.333658	1.65714	1.95692	1.80703	0.211977	-0.0146792	1.78462	
44	39	23	18	41.5	3.53553	62	-0.635906	-1.46297	-1.04944	0.584821	11.5238	6.25846	8.89114	3.72316	0.428951	14.9359	
334	335	15	16	334.5	0.707107	350	-0.572779	1.48419	0.455707	1.4545	89.4667	120.532	104.999	21.9667	-0.0191131	103.397	
22	11	15	4	16.5	7.77817	26	-0.571625	0.241734	-0.164945	0.575132	5.82857	3.09231	4.46044	1.93483	0.0403782	4.59231	
28	3	26	1	15.5	17.6777	29	-1.7162	-1.31104	-1.51362	0.286493	5.08571	0.366154	2.72593	3.33723	0.514785	4.84359	
19	265	3	249	142	173.948	268	-0.422515	0.0224027	-0.200056	0.314605	5.2381	69.8369	37.5375	45.6783	0.0788357	42.4641	
27	51	3	27	39	16.9706	54	0.638579	0.0179662	0.328272	0.438839	9.57143	13.4277	11.4996	2.72679	0.0542488	12.2462	
227	231	4	8	229	2.82843	235	-2.32815	-1.59685	-1.9625	0.517109	33.1048	36.1631	34.6339	2.16256	-0.0387757	33.3692	
94	93	3	2	93.5	0.707107	96	2.20296	2.66899	2.43598	0.329535	43.4571	41.0277	42.2424	1.71788	-0.0407512	40.5667	
649	506	151	8	577.5	101.116	657	1.6602	2.61856	2.13938	0.677661	274.038	219.64	246.839	38.4653	-0.0373612	237.438	
16	6	13	3	11	7.07107	19	-1.29599	-0.498203	-0.897097	0.564122	3.33333	1.30769	2.32051	1.43234	0.195971	2.78718	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	736	2	693	390.5	488.611	738	-0.664501	2.27763	0.806566	2.0804	11.6952	302.825	157.26	205.86	0.175292	203.623	
16	21	3	8	18.5	3.53553	24	0.414635	0.651507	0.533071	0.167494	5.42857	6.49846	5.96352	0.756527	0.073867	6.46667	
257	260	3	6	258.5	2.12132	263	0.461358	0.0577695	0.259564	0.28538	87.2667	69.1262	78.1964	12.8273	-0.0445553	74.7077	
640	635	7	2	637.5	3.53553	642	0.825333	3.35271	2.08902	1.78713	233.324	306.12	269.722	51.4747	0.191051	336.9	
5	7	2	4	6	1.41421	9	-0.78265	0.0247451	-0.378952	0.570914	1.18095	1.84923	1.51509	0.472544	0.0461173	1.60256	
21	27	2	8	24	4.24264	29	1.68472	-1.35071	0.167002	2.14637	9.10476	4.48	6.79238	3.2702	0.107043	7.46154	
322	329	2	9	325.5	4.94975	331	0.189916	1.19114	0.690529	0.707973	103.267	112.028	107.647	6.19498	-0.000726342	107.695	
8	12	4	8	10	2.82843	16	-1.51581	-1.18297	-1.34939	0.235352	1.44762	2.04	1.74381	0.418877	-0.00483243	1.74359	
27	30	10	13	28.5	2.12132	40	0.624187	0.790075	0.707131	0.117301	9.54286	9.53538	9.53912	0.00528387	-0.0024834	9.51538	
102	106	3	7	104	2.82843	109	-0.649294	1.53272	0.441711	1.54291	26.7238	38.6462	32.685	8.43037	-0.00528012	32.6769	
6	13	3	10	9.5	4.94975	16	-1.15191	-1.33581	-1.24386	0.130038	1.2381	2.07077	1.65443	0.588789	0.0323124	1.72564	
296	298	10	12	297	1.41421	308	-2.29665	2.48437	0.0938585	3.38069	43.9048	126.892	85.3985	58.6811	0.103042	97.7538	
41	35	14	8	38	4.24264	49	-1.00037	1.54359	0.271607	1.79885	9.65714	12.9477	11.3024	2.32677	0.319395	16.8718	
54	65	6	17	59.5	7.77817	71	-0.826248	-0.461913	-0.644081	0.257624	13.4286	14.9969	14.2127	1.10899	-0.0414064	13.6615	
53	75	7	29	64	15.5563	82	0.75244	-0.084251	0.334094	0.59163	19.1429	19.2277	19.1853	0.0599875	0.0163265	19.5051	
277	45	249	17	161	164.049	294	1.45699	-0.559237	0.448879	1.42569	113.181	10.0585	61.6197	72.9186	0.262859	76.9154	
8	14	0	6	11	4.24264	14	0.821966	-1.21876	-0.198398	1.44301	3.00952	2.36923	2.68938	0.452756	0.0652481	2.86154	
3	5	0	2	4	1.41421	5	0.832838	-0.26514	0.283849	0.776388	1.18095	1.18769	1.18432	0.00476585	-0.0310567	1.14872	
11	25	2	16	18	9.89949	27	-0.208484	-0.892323	-0.550403	0.483548	3.2	4.95385	4.07692	1.24016	0.10512	4.61026	
29	26	7	4	27.5	2.12132	33	-1.9443	2.11806	0.0868798	2.87253	4.79048	10.7446	7.76755	4.21021	0.26157	10.9026	
7	179	5	177	93	121.622	184	-0.82916	1.70501	0.437926	1.79193	1.65714	67.1354	34.3963	46.3001	0.202629	46.4308	
266	273	15	22	269.5	4.94975	288	2.83555	2.17626	2.5059	0.466188	134.133	110.732	122.433	16.547	0.00716298	122.954	
1	3	0	2	2	1.41421	3	-1.15945	0.283269	-0.438089	1.02015	0.133333	0.876923	0.505128	0.525797	0.255879	0.725641	
30	35	10	15	32.5	3.53553	45	-1.80183	-0.256493	-1.02916	1.09271	5.27619	8.54462	6.9104	2.31113	0.0569183	7.40256	
8	10	3	5	9	1.41421	13	0.280286	-0.187076	0.046605	0.330475	2.64762	2.47077	2.55919	0.125052	-0.00211717	2.55128	
3	3	2	2	3	0	5	0.894248	-0.504281	0.194984	0.988909	1.2	0.624615	0.912308	0.406858	0.214362	1.13077	
18	17	6	5	17.5	0.707107	23	-0.90298	0.323994	-0.289493	0.867601	4.30476	4.86462	4.58469	0.395876	0.181682	5.62821	
213	212	13	12	212.5	0.707107	225	1.27827	3.25855	2.26841	1.40027	84.4286	101.243	92.8358	11.8897	0.00172544	93.2436	
16	8	8	0	12	5.65685	16	-1.20268	1.26276	0.0300373	1.74333	3.44762	2.93846	3.19304	0.360029	-0.0230391	3.11538	
8	14	2	8	11	4.24264	16	0.0522101	-0.820551	-0.38417	0.617135	2.49524	2.79385	2.64454	0.211148	-0.0285214	2.57436	
16	12	6	2	14	2.82843	18	-1.80918	-2.23407	-2.02162	0.300444	2.70476	1.05846	1.88161	1.16411	0.233038	2.35897	
51	59	5	13	55	5.65685	64	0.866177	1.17504	1.02061	0.218402	18.8381	20.1815	19.5098	0.949958	-0.0291223	18.9718	
313	307	15	9	310	4.24264	322	1.28667	-0.724982	0.280844	1.42245	124.171	65.7846	94.978	41.2857	0.0251824	96.3744	
3	2	2	1	2.5	0.707107	4	-1.00949	-1.51314	-1.26131	0.356138	0.609524	0.153846	0.381685	0.322213	0.0864401	0.405128	
39	42	4	7	40.5	2.12132	46	1.07862	0.559261	0.818943	0.367246	15.0286	12.6308	13.8297	1.6955	0.151702	16.2077	
18	15	5	2	16.5	2.12132	20	0.340495	1.12891	0.734703	0.557493	6	5.20923	5.60462	0.559158	0.18851	6.86923	
12	57	5	50	34.5	31.8198	62	-0.115678	-1.47317	-0.794424	0.959892	3.58095	9.21231	6.39663	3.98197	0.0428496	6.8	
37	13	37	13	25	16.9706	50	0.623677	-0.825107	-0.100715	1.02445	13.0476	2.58154	7.81458	7.40064	0.382359	11.5872	
9	18	4	13	13.5	6.36396	22	-0.96287	-1.3116	-1.13723	0.246586	2.05714	2.97231	2.51473	0.647119	0.0427923	2.64615	
2	0	2	0	1	1.41421	2	-1.49051	0	-0.745254	1.05395	0.266667	0	0.133333	0.188562	0.0387324	0.133333	
32	39	1	8	35.5	4.94975	40	-1.03542	-0.301754	-0.668588	0.518782	7.42857	9.40308	8.41582	1.39619	-0.0358366	8.14359	
6	757	1	752	381.5	531.037	758	-1.22419	-2.79728	-2.01074	1.11235	1.2	59.5015	30.3508	41.2254	-0.0206029	30.4154	
29	42	2	15	35.5	9.19239	44	-0.818465	0.444848	-0.186808	0.893298	7.18095	12.2985	9.73971	3.61863	0.12176	11.2641	
23	36	4	17	29.5	9.19239	40	0.0182793	-0.680023	-0.330872	0.493774	7.10476	7.72615	7.41546	0.43939	0.105593	8.31026	
8	12	5	9	10	2.82843	17	-1.43028	-1.25876	-1.34452	0.121286	1.50476	1.96923	1.737	0.328429	0.0221878	1.78462	
309	296	18	5	302.5	9.19239	314	2.26164	3.75853	3.01008	1.05846	143.467	150.905	147.186	5.25942	0.0556785	156.033	
215	220	5	10	217.5	3.53553	225	3.03889	-1.56074	0.739075	3.25243	111.524	34.9538	73.2388	54.1431	0.304226	99.4333	
5	2	4	1	3.5	2.12132	6	-1.45121	-0.720969	-1.08609	0.516358	0.87619	0.347692	0.611941	0.373705	0.0597725	0.638462	
7	5	2	0	6	1.41421	7	-0.287488	0.753012	0.232762	0.735744	1.98095	1.65846	1.81971	0.228035	-0.0403958	1.74615	
221	220	3	2	220.5	0.707107	223	-2.3885	3.3444	0.477952	4.05378	31.2952	106.292	68.7938	53.0309	0.179641	87.259	
23	36	2	15	29.5	9.19239	38	-0.839926	-0.691049	-0.765487	0.105272	5.6381	7.69846	6.66828	1.4569	0.0115631	6.77949	
196	197	4	5	196.5	0.707107	201	1.43978	-0.467725	0.486028	1.34881	79.9048	45.5262	62.7155	24.3093	0.0298714	64	
1	1	0	0	1	0	1	0.23502	1.53323	0.884123	0.91797	0.342857	0.507692	0.425275	0.116556	0.0551649	0.453846	
10	12	4	6	11	1.41421	16	-0.48233	-0.744742	-0.613536	0.185554	2.68571	2.44923	2.56747	0.167219	-0.00200773	2.55897	
133	138	7	12	135.5	3.53553	145	2.81806	3.16833	2.99319	0.247683	67.0857	65.2585	66.1721	1.29206	-0.0251969	64.5256	
4	8	0	4	6	2.82843	8	1.26156	0.233728	0.747642	0.726785	1.71429	2.25231	1.9833	0.380439	0.0711108	2.14872	
48	61	5	18	54.5	9.19239	66	0.454808	0.241618	0.348213	0.150748	16.3238	16.9877	16.6558	0.469436	0.0896785	18.3154	
2	70	1	69	36	48.0833	71	-0.0238069	0.76602	0.371106	0.558492	0.609524	21.9723	11.2909	15.1058	0.152918	14.1821	
