K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
24.9	29	26.95	2.89914	48.5	0.980847	0.981154	0.00514014	0.00570317	0.981	0.000217133	0.98615	0.0782181	0.113527	0.0652606	0.127275	0.0958724	0.0249671	0.138981	0.0758079	0.08374	0.0665618	0.0612449	0.0797739	0.00560886	427.5	411.5	182.095	217.538	419.5	11.3137	460.1	0.010339	4101.06	
22	15.6	18.8	4.52548	32.4	0.970766	0.920769	0.0105084	0.0373378	0.945768	0.0353531	0.962793	0.253281	0.377445	0.089217	0.267788	0.315363	0.0877973	0.366922	0.249296	0.178707	0.0880176	0.073666	0.214002	0.0499142	96.3	62.2	35.631	42.6635	79.25	24.1123	98	0.0404058	1739.03	
29.8	34.8	32.3	3.53553	60.8	0.995565	0.992949	0.00247837	0.00358822	0.994257	0.00184965	0.99511	0.083672	0.0946087	0.0216194	0.0231932	0.0891403	0.00773342	0.149996	0.0741954	0.0860354	0.0196104	0.0208356	0.0801154	0.00837215	384.6	394.8	133.106	134.313	389.7	7.21249	433.5	0.00200949	644.678	
15.8	23.2	19.5	5.23259	29.3	0.93629	0.966667	0.0257525	0.0137019	0.951478	0.0214793	0.958842	0.313863	0.241852	0.30938	0.278845	0.277857	0.0509194	0.284997	0.174397	0.235036	0.222903	0.263951	0.204717	0.0428781	109.1	226.3	74.6614	221.48	167.7	82.8729	226.9	0.0116519	706.135	
7.9	6.5	7.2	0.989949	9.1	0.794758	0.736923	0.074538	0.0999448	0.765841	0.0408955	0.770696	0.679807	0.83447	0.149502	0.202969	0.757138	0.109363	0.739039	0.652822	0.529965	0.128805	0.102365	0.591394	0.0868734	11.2	7.7	4.1042	4.47338	9.45	2.47487	11.6	0.0209235	0.543227	
24.6	25	24.8	0.282843	40.7	0.981653	0.970641	0.00506936	0.00956444	0.976147	0.0077868	0.978678	0.13606	0.15325	0.0572526	0.0713702	0.144655	0.0121551	0.217339	0.13314	0.133462	0.054745	0.0524483	0.133301	0.000228084	208.1	193.9	79.3536	83.2579	201	10.0409	211.3	0.00642644	545.647	
15.9	21.6	18.75	4.03051	27.2	0.936694	0.958333	0.0246961	0.0133406	0.947513	0.0153016	0.955908	0.423599	0.504573	0.178927	0.210201	0.464086	0.0572567	0.604206	0.353044	0.483843	0.141997	0.205784	0.418444	0.0924889	53.9	57.6	53.0669	51.1712	55.75	2.6163	59.5	0.0148415	103.659	
23.4	27.3	25.35	2.75772	42	0.976815	0.979103	0.00731571	0.00502205	0.977959	0.00161789	0.98036	0.205975	0.227107	0.0913638	0.0603187	0.216541	0.0149421	0.309053	0.171359	0.202575	0.0497159	0.0681219	0.186967	0.0220733	134.9	126.6	61.1999	32.5413	130.75	5.86899	147.6	0.00461439	110.737	
7.4	4.9	6.15	1.76777	7.4	0.765121	0.664359	0.148636	0.127334	0.71474	0.0712495	0.716823	0.94	0.872222	0.111996	0.183067	0.906111	0.0479261	0.94	0.94	0.619484	0.111996	0.154532	0.779742	0.226639	6.8	5	1.75119	2.62467	5.9	1.27279	6.8	0.0216073	0.0937891	
21.5	25.2	23.35	2.6163	40.2	0.967944	0.969103	0.0154263	0.00698166	0.968523	0.000819548	0.97813	0.166573	0.193552	0.0855253	0.111321	0.180062	0.0190774	0.278275	0.148905	0.17862	0.0718485	0.0969397	0.163762	0.0210122	156.8	159.4	74.6664	71.134	158.1	1.83848	169.2	0.0192898	1207.14	
22.8	24.2	23.5	0.989949	36.8	0.975605	0.967692	0.0120762	0.0148384	0.971649	0.005595	0.973513	0.249975	0.223718	0.178374	0.143568	0.236847	0.0185665	0.285796	0.181385	0.190014	0.106005	0.108792	0.185699	0.00610167	145.9	160.2	119.946	116.362	153.05	10.1116	170.4	0.00474113	658.03	
23.3	28.7	26	3.81838	43	0.976815	0.980128	0.0121434	0.0123156	0.978471	0.00234313	0.980947	0.230395	0.267499	0.151115	0.149552	0.248947	0.0262363	0.37827	0.212357	0.25906	0.12972	0.145903	0.235708	0.0330242	142.5	143.1	83.5002	80.2115	142.8	0.424264	148.9	0.00464289	136.6	
18.2	18.9	18.55	0.494975	26.2	0.956653	0.947564	0.0101587	0.0145356	0.952109	0.00642698	0.955164	0.427783	0.467205	0.192134	0.219116	0.447494	0.027876	0.559159	0.411553	0.431402	0.190622	0.215626	0.421478	0.0140357	54.5	51.5	36.3998	33.2975	53	2.12132	56.3	0.00744621	13.7019	
21.1	25.8	23.45	3.3234	37.1	0.964919	0.967308	0.0171391	0.019928	0.966114	0.00168881	0.972574	0.15468	0.172881	0.0824682	0.0860353	0.163781	0.0128707	0.251792	0.143432	0.172045	0.0777158	0.086064	0.157738	0.0202328	201.2	209.4	152.39	150.019	205.3	5.79828	210.6	0.0129014	966.557	
25.9	32	28.95	4.31335	52.5	0.983669	0.986795	0.00745029	0.00502205	0.985232	0.00221007	0.988967	0.0787228	0.0924772	0.0297502	0.0301209	0.0856	0.00972584	0.143735	0.0710833	0.0878214	0.0204694	0.0270322	0.0794523	0.0118356	365.1	378.8	117.901	123.245	371.95	9.68736	391.3	0.00715531	2004.17	
6.8	5.7	6.25	0.777817	7.6	0.764516	0.683718	0.13196	0.0870937	0.724117	0.0571329	0.730399	0.9125	0.838333	0.100864	0.121475	0.875417	0.0524438	0.906111	0.808333	0.687817	0.158504	0.110799	0.748075	0.0852176	6.5	6	1.90029	1.82574	6.25	0.353553	7.4	0.0293607	0.224797	
21.1	25.2	23.15	2.89914	37.1	0.970161	0.971282	0.0100941	0.0126369	0.970722	0.000792498	0.975391	0.225022	0.211122	0.132345	0.163192	0.218072	0.00982836	0.301971	0.175042	0.207837	0.127196	0.161849	0.19144	0.0231897	123.7	177.2	68.0687	104.055	150.45	37.8302	178.6	0.00938451	570.722	
11.5	9.3	10.4	1.55563	13.5	0.889718	0.852949	0.037599	0.0456247	0.871333	0.0259996	0.879264	0.780118	0.767989	0.145881	0.102662	0.774054	0.00857637	0.842987	0.720978	0.591104	0.151095	0.133289	0.656041	0.0918354	14.3	11.4	4.49815	2.75681	12.85	2.05061	15.6	0.0225279	4.61599	
10.4	8.8	9.6	1.13137	12.4	0.875806	0.807949	0.0345459	0.0596236	0.841878	0.0479827	0.851095	0.733498	0.71118	0.177077	0.232194	0.722339	0.0157813	0.803974	0.697983	0.591076	0.200443	0.191825	0.64453	0.0755949	13.9	12.7	4.12176	5.18652	13.3	0.848528	15.1	0.030261	1.92935	
21.8	25.8	23.8	2.82843	38.1	0.972581	0.975	0.00767425	0.00923018	0.97379	0.00171074	0.9768	0.200708	0.24613	0.097981	0.117373	0.223419	0.0321182	0.337122	0.192664	0.226819	0.0968929	0.105081	0.209741	0.0241515	136.4	134.2	77.2617	79.6685	135.3	1.55563	141.5	0.00585228	775.373	
21.8	21.7	21.75	0.0707107	30.9	0.971573	0.959487	0.00803366	0.0106444	0.96553	0.00854567	0.96561	0.357418	0.476263	0.132226	0.209279	0.416841	0.0840365	0.482549	0.339039	0.339305	0.10779	0.119511	0.339172	0.000188594	68.9	55.9	28.8307	32.9864	62.4	9.19239	70.8	0.00159324	29.9145	
10.1	20	15.05	7.00036	26.1	0.861694	0.948205	0.0291732	0.0181933	0.904949	0.0611729	0.945266	0.702989	0.330909	0.259908	0.254091	0.516949	0.2631	0.356868	0.151181	0.274176	0.102673	0.147614	0.212679	0.0869703	18.2	100.6	15.9708	80.326	59.4	58.2656	104	0.0720385	2648.36	
15.2	15.8	15.5	0.424264	21.5	0.931048	0.914359	0.0126373	0.0338541	0.922704	0.0118012	0.931612	0.273791	0.291288	0.146649	0.159247	0.28254	0.0123723	0.361545	0.260859	0.274048	0.141154	0.158691	0.267454	0.00932582	78.6	75.8	60.3788	59.2167	77.2	1.9799	81.2	0.0209179	44.0901	
11.7	7.7	9.7	2.82843	13.5	0.899597	0.785256	0.0411189	0.0846914	0.842427	0.0808508	0.863498	0.663459	0.61456	0.263916	0.266505	0.63901	0.0345773	0.711752	0.619736	0.412116	0.234758	0.164317	0.515926	0.14681	19.8	14.1	10.1959	7.40045	16.95	4.03051	20.6	0.0618657	7.94942	
26.4	32.8	29.6	4.52548	55.1	0.984879	0.989615	0.0080785	0.0030489	0.987247	0.00334911	0.991549	0.0853427	0.103912	0.033735	0.0321895	0.0946273	0.0131304	0.153478	0.0731752	0.0914229	0.0255144	0.0324567	0.0822991	0.0129031	368.2	359.5	193.435	170.943	363.85	6.15183	411.1	0.00808612	1915.31	
7.4	5.3	6.35	1.48492	7.8	0.805847	0.71141	0.0392792	0.0743994	0.758629	0.0667767	0.761424	0.881061	0.874881	0.12338	0.156362	0.877971	0.00436968	0.901894	0.862247	0.632305	0.120524	0.153002	0.747276	0.162594	7.6	5.3	2.01108	1.63639	6.45	1.62635	7.8	0.0212559	0.303148	
14.7	11.2	12.95	2.47487	18.3	0.928629	0.880256	0.0214886	0.0326424	0.904443	0.0342046	0.915102	0.406591	0.390438	0.145043	0.13996	0.398514	0.0114218	0.484425	0.392661	0.284708	0.139594	0.0678788	0.338684	0.0763341	39.2	31.7	14.0776	14.7426	35.45	5.3033	40.6	0.028869	14.4199	
11	16.7	13.85	4.03051	18.4	0.885282	0.929615	0.0293622	0.0302813	0.907449	0.0313483	0.916901	0.67599	0.729273	0.285684	0.237358	0.702632	0.0376764	0.771329	0.489547	0.712342	0.186549	0.227182	0.600944	0.15754	34.8	38.7	62.854	60.6997	36.75	2.75772	39.5	0.0149566	41.6829	
19.7	21.3	20.5	1.13137	31.1	0.957863	0.960641	0.0231333	0.0165186	0.959252	0.00196443	0.96518	0.383943	0.419644	0.2266	0.240827	0.401793	0.0252442	0.507635	0.331351	0.355728	0.19017	0.179746	0.343539	0.0172373	79.8	78.8	63.8937	61.2423	79.3	0.707107	84.9	0.0118654	170.37	
16.1	14	15.05	1.48492	19.9	0.933266	0.911154	0.0260879	0.0193967	0.92221	0.0156357	0.930908	0.519463	0.476263	0.234938	0.227762	0.497863	0.0305467	0.60261	0.49773	0.426235	0.216439	0.181547	0.461983	0.0505551	38.3	37.6	21.7667	23.0565	37.95	0.494975	39.5	0.0211422	15.5326	
19	21.8	20.4	1.9799	31.1	0.958871	0.956538	0.0163017	0.01133	0.957705	0.00164933	0.962441	0.347531	0.41734	0.171263	0.211972	0.382436	0.0493631	0.531854	0.334841	0.376269	0.168112	0.173094	0.355555	0.029294	67.4	66.1	34.6417	36.0723	66.75	0.919239	70.8	0.0100533	127.072	
20.5	21.5	21	0.707107	32.7	0.964919	0.958077	0.00887504	0.00766972	0.961498	0.00483833	0.968349	0.181171	0.21435	0.0693464	0.101725	0.19776	0.0234612	0.24659	0.156168	0.167637	0.0548948	0.071559	0.161902	0.00810995	129.3	117.4	55.3455	50.8313	123.35	8.41457	147.8	0.0148232	1091.21	
17.4	23.9	20.65	4.59619	32.9	0.949597	0.968077	0.0173173	0.0155787	0.958837	0.0130674	0.968545	0.261051	0.323352	0.134434	0.206039	0.292201	0.0440537	0.396399	0.215591	0.286542	0.135538	0.17197	0.251066	0.0501697	107.1	129.1	110.127	119.242	118.1	15.5563	136.9	0.0176801	747.137	
17.3	20.1	18.7	1.9799	33.4	0.949597	0.950513	0.019524	0.0173296	0.950055	0.000647743	0.967645	0.279239	0.336751	0.16961	0.180654	0.307995	0.0406668	0.382907	0.202534	0.234404	0.0826993	0.0914942	0.218469	0.0225352	79.1	72.8	37.6636	34.428	75.95	4.45477	94.8	0.0355491	1719.39	
16.4	22.3	19.35	4.17193	29.1	0.942944	0.962051	0.0177564	0.0163089	0.952497	0.0135112	0.959859	0.402178	0.359755	0.292075	0.180744	0.380967	0.0299976	0.460213	0.268028	0.35164	0.151485	0.170458	0.309834	0.0591228	67.5	79.2	52.1882	45.9802	73.35	8.27315	80.6	0.0129593	245.499	
12.6	12.7	12.65	0.0707107	17.7	0.90625	0.891667	0.0338999	0.0348035	0.898958	0.010312	0.919679	0.760636	0.808446	0.121842	0.13857	0.784541	0.0338062	0.927624	0.65508	0.677249	0.116262	0.127176	0.666165	0.0156758	15.6	15.2	3.77712	4.2111	15.4	0.282843	18.1	0.0457316	11.5463	
25.3	25.4	25.35	0.0707107	41.3	0.984476	0.968462	0.0046609	0.0184722	0.976469	0.0113238	0.978521	0.184453	0.187195	0.0899073	0.0932543	0.185824	0.00193853	0.272292	0.165764	0.168817	0.0839146	0.094071	0.167291	0.00215892	163.8	178.7	71.7694	116.55	171.25	10.5359	196.9	0.00603766	292.87	
15.6	22.5	19.05	4.87904	27.2	0.940323	0.965256	0.0143257	0.00793653	0.952789	0.0176309	0.959311	0.463478	0.37633	0.274521	0.267454	0.419904	0.061623	0.439517	0.261122	0.366682	0.191481	0.257095	0.313902	0.0746424	67.2	129.1	77.3445	141.993	98.15	43.7699	130	0.0105542	309.562	
22.6	24.8	23.7	1.55563	37.7	0.975605	0.968718	0.00738942	0.0100259	0.972161	0.00486977	0.975352	0.13521	0.157765	0.0980946	0.121225	0.146488	0.0159485	0.218458	0.131859	0.148204	0.092827	0.116008	0.140031	0.0115577	219.9	208	95.6097	91.942	213.95	8.41457	223.9	0.0073114	1550.26	
13.6	10.3	11.95	2.33345	16.1	0.920161	0.862692	0.0243461	0.0361683	0.891427	0.0406367	0.904851	0.66895	0.705111	0.121196	0.228142	0.68703	0.0255695	0.748447	0.63011	0.482433	0.0901476	0.108377	0.556271	0.104424	20.2	15.8	6.33859	8.61265	18	3.11127	21.3	0.0362067	4.23406	
14.6	15	14.8	0.282843	19.4	0.919355	0.920769	0.0438737	0.018616	0.920062	0.00100013	0.92766	0.461683	0.619992	0.282087	0.257915	0.540837	0.111942	0.560198	0.433083	0.452555	0.264942	0.286135	0.442819	0.0137685	49.3	31.7	38.7988	26.8413	40.5	12.4451	51.2	0.0160525	83.0592	
22.5	25	23.75	1.76777	37.8	0.97379	0.973077	0.00969234	0.00502023	0.973434	0.00050445	0.976761	0.227358	0.238853	0.12262	0.158036	0.233106	0.00812802	0.317921	0.19173	0.213883	0.106663	0.123283	0.202807	0.0156641	132.9	137.3	76.5702	66.2505	135.1	3.11127	149.4	0.00686131	641.364	
20.4	23.6	22	2.26274	34.1	0.959879	0.964872	0.0249734	0.00890695	0.962375	0.00353042	0.970696	0.303732	0.306253	0.164988	0.104794	0.304992	0.00178272	0.405359	0.24387	0.286878	0.0802881	0.101017	0.265374	0.0304114	88.2	91.8	58.5601	56.862	90	2.54558	95.9	0.0163954	301.171	
10.4	17.1	13.75	4.73762	19.1	0.875806	0.933077	0.0388299	0.0232802	0.904442	0.0404963	0.915728	0.696136	0.669925	0.206332	0.22089	0.683031	0.0185338	0.72527	0.419783	0.656911	0.174972	0.217443	0.538347	0.167675	15.7	38.2	8.75658	49.263	26.95	15.9099	38.7	0.0173233	134.453	
11.2	15	13.1	2.68701	17.6	0.891532	0.917436	0.033316	0.0233069	0.904484	0.0183166	0.914945	0.657075	0.637386	0.222811	0.140827	0.647231	0.0139224	0.731943	0.485967	0.623876	0.165894	0.139864	0.554921	0.0975159	18.5	23.9	8.69546	8.71079	21.2	3.81838	24.6	0.019411	7.87766	
18.5	19.6	19.05	0.777817	31.8	0.955242	0.945256	0.0202685	0.0148783	0.950249	0.00706083	0.964515	0.391443	0.26704	0.228492	0.184003	0.329241	0.087966	0.393185	0.233348	0.249423	0.149391	0.165794	0.241385	0.0113662	80.7	120.1	81.696	96.4589	100.4	27.86	126.2	0.0302523	5705.64	
22	25.7	23.85	2.6163	37.9	0.970968	0.973462	0.0117252	0.00702338	0.972215	0.00176338	0.975743	0.146549	0.151168	0.0942524	0.102572	0.148859	0.00326624	0.220748	0.124576	0.150164	0.0761503	0.102758	0.13737	0.0180933	219.6	239.5	159.035	150.478	229.55	14.0714	241.6	0.00690604	980.824	
25.3	28.9	27.1	2.54558	45.6	0.983065	0.980769	0.00965499	0.00806323	0.981917	0.00162301	0.985094	0.150289	0.202877	0.111466	0.121631	0.176583	0.0371854	0.259929	0.144814	0.16613	0.0989407	0.108022	0.155472	0.0150723	237.3	199.1	136.421	121.599	218.2	27.0115	240.9	0.00668361	1588.71	
15.4	19.5	17.45	2.89914	25.1	0.931452	0.94359	0.0370904	0.0214017	0.937521	0.00858295	0.945031	0.258198	0.311012	0.155027	0.139791	0.284605	0.0373449	0.374988	0.227146	0.299142	0.0948558	0.133751	0.263144	0.0509082	74.9	76	40.0012	37.7006	75.45	0.777817	78.6	0.0143017	121.997	
24.8	28.9	26.85	2.89914	46.5	0.982056	0.98141	0.00596947	0.00567749	0.981733	0.000456929	0.984781	0.269412	0.295785	0.0699499	0.101576	0.282599	0.0186488	0.432593	0.232686	0.270928	0.0490505	0.0583259	0.251807	0.027041	97.9	105.7	30.9783	33.1262	101.8	5.51543	110.6	0.00623504	41.6822	
20.9	19.4	20.15	1.06066	31.2	0.967742	0.950641	0.016101	0.0159012	0.959191	0.0120922	0.964632	0.186152	0.201704	0.100875	0.131794	0.193928	0.0109969	0.268678	0.181494	0.167444	0.0998931	0.0725106	0.174469	0.00993453	128.9	123.1	47.4352	52.9726	126	4.10122	132.5	0.0131982	172.601	
25.8	29.3	27.55	2.47487	49.3	0.984677	0.982436	0.00796307	0.0100414	0.983557	0.001585	0.987715	0.0904044	0.111672	0.0380304	0.0629876	0.101038	0.0150381	0.159073	0.0829514	0.0939116	0.0326344	0.0359444	0.0884315	0.00775002	330.3	318.5	138.3	127.464	324.4	8.34386	351.3	0.00862895	1549.34	
20.2	25.6	22.9	3.81838	37.2	0.961895	0.972051	0.0091383	0.0109422	0.966973	0.00718146	0.973905	0.164427	0.194694	0.0772017	0.103573	0.17956	0.0214023	0.251666	0.138683	0.174962	0.0618385	0.0800949	0.156822	0.0256527	164.9	180.3	114.269	120.816	172.6	10.8894	186.4	0.0129378	655.309	
21.7	27.8	24.75	4.31335	43.1	0.970565	0.978205	0.00813144	0.00725238	0.974385	0.00540273	0.982512	0.123688	0.117751	0.118979	0.104637	0.120719	0.00419826	0.170592	0.0858856	0.115261	0.0684632	0.103609	0.100573	0.0207713	343.2	388	274.316	256.652	365.6	31.6784	392.8	0.0155089	9018.2	
10.5	16.5	13.5	4.24264	18.8	0.891532	0.93359	0.025868	0.013252	0.912561	0.0297391	0.922535	0.666039	0.726286	0.181818	0.144572	0.696162	0.0426014	0.803805	0.451329	0.715539	0.0828445	0.145979	0.583434	0.186825	16.1	22.5	5.91514	5.01664	19.3	4.52548	22.9	0.0162547	4.22266	
23.9	21.5	22.7	1.69706	36.3	0.978629	0.953718	0.00773288	0.0120941	0.966173	0.0176148	0.971049	0.250103	0.237993	0.0969576	0.0920988	0.244048	0.00856324	0.358283	0.239575	0.211209	0.0978375	0.0760426	0.225392	0.0200574	108.5	102.7	41.4789	40.2217	105.6	4.10122	114.3	0.0128691	108.662	
13.6	8.2	10.9	3.81838	15.4	0.91996	0.782436	0.0226918	0.115304	0.851198	0.097244	0.876095	0.661872	0.630758	0.17979	0.257567	0.646315	0.0220014	0.739008	0.649168	0.403585	0.172932	0.172015	0.526377	0.173653	21.1	14.4	7.15619	7.6478	17.75	4.73762	21.4	0.071978	9.95157	
15.2	17.8	16.5	1.83848	22.7	0.929839	0.942179	0.021814	0.0178819	0.936009	0.00872625	0.946635	0.501329	0.568468	0.220937	0.285954	0.534898	0.0474744	0.616915	0.421865	0.510758	0.183448	0.245747	0.466312	0.062857	41.2	44.5	34.682	35.3373	42.85	2.33345	46.5	0.0207116	120.169	
22.6	25.9	24.25	2.33345	38	0.976613	0.971282	0.00673386	0.0139816	0.973947	0.00376948	0.975939	0.170757	0.19797	0.114635	0.132708	0.184364	0.0192427	0.26288	0.165348	0.180095	0.113293	0.108825	0.172722	0.0104276	183.1	183.5	98.1217	104.955	183.3	0.282843	188.9	0.00468709	598.633	
18.7	18.5	18.6	0.141421	28.3	0.956048	0.938333	0.0122378	0.0266569	0.947191	0.0125264	0.956142	0.332045	0.392919	0.107734	0.222852	0.362482	0.0430445	0.46436	0.306205	0.308878	0.090962	0.125548	0.307541	0.00189036	61	56.3	21.8683	22.6865	58.65	3.3234	64.8	0.0205952	57.146	
4.8	3.5	4.15	0.919239	5.2	0.584073	0.515769	0.171783	0.145255	0.549921	0.0482978	0.561346	0.891905	0.943333	0.139611	0.0916919	0.917619	0.0363655	0.891548	0.824762	0.60381	0.167169	0.139895	0.714286	0.156237	4.5	2.8	1.50923	1.22927	3.65	1.20208	4.9	0.0530814	0.479797	
10.4	11.2	10.8	0.565685	13.5	0.857863	0.862179	0.0910178	0.0300561	0.860021	0.00305229	0.873396	0.631476	0.667391	0.187225	0.215865	0.649434	0.0253961	0.730951	0.56006	0.613612	0.162344	0.201744	0.586836	0.0378675	17.8	18.6	10.4329	11.2071	18.2	0.565685	19.8	0.0295721	3.90978	
21.9	27.7	24.8	4.10122	41.4	0.969355	0.976538	0.0210983	0.00841891	0.972947	0.00507959	0.978951	0.117663	0.133636	0.0324315	0.037229	0.12565	0.0112946	0.193268	0.101575	0.131879	0.0214506	0.0368062	0.116727	0.0214285	203.8	223.6	83.8621	74.661	213.7	14.0007	226.3	0.0113468	917.617	
4.5	3.7	4.1	0.565685	4.6	0.621169	0.529487	0.119338	0.120144	0.575328	0.0648291	0.572457	0.868333	0.93	0.122839	0.113529	0.899167	0.0436049	0.885	0.868333	0.723333	0.122839	0.176942	0.795833	0.10253	4.3	3	1.41814	0.942809	3.65	0.919239	4.3	0.00822515	0.0299453	
13.3	18.1	15.7	3.39411	21	0.9125	0.942051	0.0287521	0.021151	0.927276	0.0208959	0.935407	0.596592	0.682559	0.214481	0.228463	0.639575	0.0607879	0.750747	0.499059	0.647133	0.208783	0.194089	0.573096	0.104704	31.7	35.6	38.2943	38.0386	33.65	2.75772	36.4	0.0136597	147.898	
18.9	18.4	18.65	0.353553	26	0.962903	0.941538	0.00773288	0.0218509	0.952221	0.0151072	0.954695	0.5537	0.629394	0.162133	0.151561	0.591547	0.0535237	0.70069	0.524497	0.495698	0.165133	0.105616	0.510097	0.0203639	35.5	30.2	9.76672	10.2719	32.85	3.74767	37.9	0.00769855	10.2995	
22	17.8	19.9	2.96985	35	0.968952	0.935256	0.0145447	0.0304545	0.952104	0.0238261	0.966432	0.224307	0.342223	0.0957747	0.228721	0.283265	0.0833788	0.327888	0.208637	0.16302	0.0942811	0.0631501	0.185829	0.0322563	115.1	80.5	52.1183	52.2159	97.8	24.4659	124.8	0.0330295	636.612	
19.6	19	19.3	0.424264	28.7	0.96129	0.947308	0.0101387	0.0115377	0.954299	0.00988721	0.958842	0.349796	0.335428	0.19907	0.176095	0.342612	0.0101602	0.46297	0.327638	0.31355	0.170954	0.154226	0.320594	0.00996174	80.5	79.7	66.8036	66.5015	80.1	0.565685	82.8	0.0110636	85.7337	
21.4	23.1	22.25	1.20208	34.7	0.968145	0.96141	0.0134677	0.0190873	0.964778	0.0047623	0.971401	0.406496	0.469321	0.244252	0.27032	0.437908	0.044424	0.558866	0.370919	0.380783	0.207754	0.202524	0.375851	0.00697496	92.6	87.8	90.2123	89.6633	90.2	3.39411	96.4	0.0143028	104.572	
13.4	12.4	12.9	0.707107	17.9	0.90746	0.895513	0.0310226	0.029293	0.901486	0.0084477	0.914085	0.517951	0.485208	0.24457	0.188788	0.50158	0.0231527	0.609608	0.440056	0.43921	0.151575	0.212361	0.439633	0.000597973	34.1	30.8	23.544	19.6005	32.45	2.33345	36.2	0.0285988	4.86996	
3.7	4.9	4.3	0.848528	5.5	0.562903	0.632692	0.192643	0.159171	0.597798	0.0493483	0.610955	0.864762	0.932381	0.149429	0.088343	0.898571	0.0478139	0.906825	0.614841	0.826032	0.14509	0.147083	0.720437	0.149334	3.6	4.3	2.27058	1.33749	3.95	0.494975	5.2	0.0295264	0.0777344	
6	9.4	7.7	2.40416	9.8	0.734073	0.827436	0.113639	0.0602737	0.780754	0.0660178	0.799765	0.808748	0.752135	0.230351	0.271644	0.780442	0.0400316	0.764941	0.524412	0.730746	0.272649	0.257507	0.627579	0.1459	7.1	17.4	3.21282	18.7273	12.25	7.2832	17.6	0.0335742	34.8117	
8.3	12.6	10.45	3.04056	14.1	0.826008	0.900385	0.0506227	0.0312933	0.863196	0.0525922	0.891549	0.697652	0.809838	0.101769	0.144224	0.753745	0.0793276	0.843851	0.495631	0.758922	0.0919697	0.154036	0.627277	0.186175	11.2	14.8	3.58391	3.29309	13	2.54558	15.9	0.0525684	2.32852	
14.3	17.9	16.1	2.54558	23.2	0.922177	0.944359	0.0264447	0.0188345	0.933268	0.0156847	0.944914	0.310017	0.344862	0.223696	0.19818	0.327439	0.0246391	0.434212	0.265716	0.333254	0.160567	0.19051	0.299485	0.0477566	74.4	76.2	64.8694	63.4399	75.3	1.27279	77.9	0.0216946	100.214	
14.4	18.6	16.5	2.96985	22.2	0.928427	0.94	0.0223751	0.016549	0.934214	0.00818305	0.936776	0.625077	0.663473	0.230943	0.190047	0.644275	0.0271501	0.746077	0.497864	0.634042	0.154165	0.176744	0.565953	0.0962921	27.7	31.4	18.2395	17.8587	29.55	2.6163	32.4	0.00404453	2.83283	
16.3	17.2	16.75	0.636396	23	0.948387	0.938077	0.0159658	0.0180203	0.943232	0.00729039	0.948983	0.591912	0.650426	0.110261	0.168857	0.621169	0.0413758	0.775578	0.559862	0.589485	0.12526	0.120485	0.574673	0.0209468	27.2	26.9	5.30827	7.37036	27.05	0.212132	29.1	0.0132524	8.91349	
23.8	25	24.4	0.848528	39.8	0.979839	0.967821	0.00711223	0.0148094	0.97383	0.00849815	0.978247	0.236755	0.272047	0.114888	0.148234	0.254401	0.024955	0.369085	0.225508	0.237318	0.103389	0.11128	0.231413	0.008351	125.7	119.6	65.3844	65.8486	122.65	4.31335	128.8	0.0103656	152.753	
12.7	16	14.35	2.33345	19.3	0.90746	0.918462	0.0213885	0.0241912	0.912961	0.00777949	0.924765	0.597579	0.628557	0.29502	0.263888	0.613068	0.0219049	0.623426	0.410255	0.537153	0.229656	0.295389	0.473704	0.0897307	50.6	39	74.7369	45.6606	44.8	8.20244	59.6	0.0238454	4.88925	
20	26.8	23.4	4.80833	35.4	0.959677	0.977564	0.0186968	0.00643159	0.968621	0.0126478	0.972222	0.174509	0.211218	0.115101	0.117776	0.192864	0.0259572	0.266111	0.15934	0.202506	0.1118	0.11009	0.180923	0.0305233	165.4	174.7	128.346	125.899	170.05	6.57609	178.6	0.00528386	598.037	
19.8	15.1	17.45	3.3234	26.8	0.953831	0.920385	0.022799	0.0282598	0.937108	0.0236499	0.941628	0.259463	0.208543	0.210124	0.182409	0.234003	0.0360063	0.259864	0.192297	0.148726	0.0663526	0.0665587	0.170512	0.0308091	111.8	108.9	66.9225	66.6857	110.35	2.05061	118.8	0.013546	327.187	
20.9	26.3	23.6	3.81838	37	0.965927	0.974359	0.0152792	0.00861087	0.970143	0.00596201	0.975	0.183782	0.169727	0.123913	0.117969	0.176755	0.00993836	0.232069	0.129621	0.164685	0.0820789	0.113222	0.147153	0.0247942	212.7	262.2	226.817	233.577	237.45	35.0018	266.7	0.00892043	2286.26	
